Date,Time,Symbol,Open,High,Low,Close,Volume
4/21/2022,1:00 PM,GOOGL,"2,523.51","2,529.19","2,513.07","2,517.71",57993
4/21/2022,12:00 PM,GOOGL,"2,530.16","2,535.57","2,522.00","2,524.26",33461
4/21/2022,11:00 AM,GOOGL,"2,559.84","2,565.01","2,530.25","2,532.42",60072
4/21/2022,10:00 AM,GOOGL,"2,582.47","2,585.20","2,553.66","2,559.83",61929
4/21/2022,9:00 AM,GOOGL,"2,585.00","2,601.97","2,581.56","2,583.77",73705
4/20/2022,3:00 PM,GOOGL,"2,557.41","2,574.86","2,556.10","2,560.80",200769
4/20/2022,2:00 PM,GOOGL,"2,574.90","2,578.49","2,551.28","2,556.92",33462
4/20/2022,1:00 PM,GOOGL,"2,567.67","2,586.36","2,564.33","2,575.85",38637
4/20/2022,12:00 PM,GOOGL,"2,570.23","2,570.60","2,550.00","2,567.45",59538
4/20/2022,11:00 AM,GOOGL,"2,596.90","2,596.90","2,561.01","2,570.11",55109
4/20/2022,10:00 AM,GOOGL,"2,581.62","2,598.30","2,559.90","2,597.47",88505
4/20/2022,9:00 AM,GOOGL,"2,617.84","2,627.98","2,579.00","2,583.13",146060
4/19/2022,3:00 PM,GOOGL,"2,587.09","2,606.66","2,586.50","2,600.18",257224
4/19/2022,2:00 PM,GOOGL,"2,586.78","2,588.80","2,576.39","2,585.62",26645
4/19/2022,1:00 PM,GOOGL,"2,586.29","2,591.00","2,581.29","2,588.14",20117
4/19/2022,12:00 PM,GOOGL,"2,585.51","2,591.51","2,581.93","2,585.72",25094
4/19/2022,11:00 AM,GOOGL,"2,585.80","2,593.98","2,581.90","2,585.54",46035
4/19/2022,10:00 AM,GOOGL,"2,581.56","2,591.42","2,578.34","2,586.93",79619
4/19/2022,9:00 AM,GOOGL,"2,553.83","2,582.20","2,539.99","2,582.20",78956
4/18/2022,3:00 PM,GOOGL,"2,553.32","2,554.77","2,535.40","2,553.53",228427
4/18/2022,2:00 PM,GOOGL,"2,553.27","2,562.00","2,549.09","2,554.57",23226
4/18/2022,1:00 PM,GOOGL,"2,526.22","2,561.70","2,525.26","2,553.07",25626
4/18/2022,12:00 PM,GOOGL,"2,545.38","2,546.08","2,523.64","2,527.72",22015
4/18/2022,11:00 AM,GOOGL,"2,551.41","2,556.05","2,535.41","2,545.00",18848
4/18/2022,10:00 AM,GOOGL,"2,541.94","2,564.25","2,538.65","2,551.08",43824
4/18/2022,9:00 AM,GOOGL,"2,540.00","2,555.55","2,534.67","2,542.87",41992
4/14/2022,3:00 PM,GOOGL,"2,545.26","2,549.28","2,532.02","2,534.60",240767
4/14/2022,2:00 PM,GOOGL,"2,565.00","2,567.71","2,543.15","2,545.05",32527
4/14/2022,1:00 PM,GOOGL,"2,542.37","2,564.31","2,542.23","2,564.31",40693
4/14/2022,12:00 PM,GOOGL,"2,555.95","2,558.50","2,537.08","2,542.00",59506
4/14/2022,11:00 AM,GOOGL,"2,563.09","2,571.40","2,555.00","2,556.98",32562
4/14/2022,10:00 AM,GOOGL,"2,568.40","2,572.84","2,551.85","2,563.54",52120
4/14/2022,9:00 AM,GOOGL,"2,609.59","2,609.59","2,563.21","2,570.55",94640
4/13/2022,3:00 PM,GOOGL,"2,586.03","2,606.68","2,583.99","2,597.88",228147
4/13/2022,2:00 PM,GOOGL,"2,586.32","2,593.00","2,584.24","2,586.19",22429
4/13/2022,1:00 PM,GOOGL,"2,598.00","2,602.90","2,581.99","2,587.07",39023
4/13/2022,12:00 PM,GOOGL,"2,587.90","2,603.83","2,582.65","2,599.30",43057
4/13/2022,11:00 AM,GOOGL,"2,570.82","2,588.70","2,570.69","2,587.80",41423
4/13/2022,10:00 AM,GOOGL,"2,562.63","2,581.33","2,556.58","2,570.84",51533
4/13/2022,9:00 AM,GOOGL,"2,560.00","2,570.63","2,554.83","2,564.43",52183
04-12-2022,15:00:00,GOOGL,"2,546.00","2,557.42","2,535.78","2,554.29",178937
04-12-2022,14:00:00,GOOGL,"2,560.81","2,569.55","2,541.05","2,544.51",90859
04-12-2022,13:00:00,GOOGL,"2,577.60","2,583.25","2,558.25","2,558.25",44957
04-12-2022,12:00:00,GOOGL,"2,588.87","2,588.87","2,572.67","2,578.49",45664
04-12-2022,11:00:00,GOOGL,"2,589.61","2,598.77","2,583.48","2,587.19",45128
04-12-2022,10:00:00,GOOGL,"2,611.23","2,620.00","2,580.41","2,588.57",63819
04-12-2022,09:00:00,GOOGL,"2,632.00","2,632.00","2,591.15","2,611.00",105436
04-11-2022,15:00:00,GOOGL,"2,590.92","2,597.66","2,573.37","2,576.47",296845
04-11-2022,14:00:00,GOOGL,"2,600.30","2,602.44","2,586.96","2,589.02",41025
04-11-2022,13:00:00,GOOGL,"2,595.72","2,604.73","2,595.72","2,600.11",53902
04-11-2022,12:00:00,GOOGL,"2,591.45","2,597.83","2,583.65","2,595.65",82186
04-11-2022,11:00:00,GOOGL,"2,599.55","2,607.50","2,590.88","2,591.34",73262
04-11-2022,10:00:00,GOOGL,"2,628.46","2,633.06","2,591.24","2,597.28",108203
04-11-2022,09:00:00,GOOGL,"2,636.47","2,641.85","2,621.60","2,627.95",68802
04-08-2022,15:00:00,GOOGL,"2,673.38","2,679.69","2,659.31","2,665.75",183937
04-08-2022,14:00:00,GOOGL,"2,678.31","2,685.74","2,669.93","2,673.95",31656
04-08-2022,13:00:00,GOOGL,"2,689.21","2,690.00","2,671.95","2,679.85",37720
04-08-2022,12:00:00,GOOGL,"2,692.20","2,696.08","2,686.86","2,689.15",23459
04-08-2022,11:00:00,GOOGL,"2,695.81","2,703.36","2,683.50","2,692.26",34715
04-08-2022,10:00:00,GOOGL,"2,676.48","2,700.73","2,675.70","2,697.16",49252
04-08-2022,09:00:00,GOOGL,"2,711.67","2,713.40","2,677.00","2,678.47",54049
04-07-2022,15:00:00,GOOGL,"2,723.63","2,738.70","2,714.41","2,717.77",194937
04-07-2022,14:00:00,GOOGL,"2,723.00","2,727.06","2,712.53","2,724.27",29849
04-07-2022,13:00:00,GOOGL,"2,697.00","2,722.00","2,695.86","2,719.51",26616
04-07-2022,12:00:00,GOOGL,"2,700.00","2,706.51","2,684.55","2,696.71",35396
04-07-2022,11:00:00,GOOGL,"2,723.35","2,726.56","2,690.00","2,698.80",57128
04-07-2022,10:00:00,GOOGL,"2,727.25","2,736.97","2,705.79","2,715.41",52714
04-07-2022,09:00:00,GOOGL,"2,720.20","2,743.29","2,713.03","2,727.79",65931
04-06-2022,15:00:00,GOOGL,"2,746.12","2,751.01","2,721.50","2,730.96",250969
04-06-2022,14:00:00,GOOGL,"2,739.08","2,758.04","2,710.34","2,744.09",85515
04-06-2022,13:00:00,GOOGL,"2,729.59","2,743.99","2,725.50","2,737.96",38966
04-06-2022,12:00:00,GOOGL,"2,743.03","2,744.78","2,724.27","2,732.20",46734
04-06-2022,11:00:00,GOOGL,"2,745.22","2,747.98","2,735.01","2,740.91",34537
04-06-2022,10:00:00,GOOGL,"2,745.23","2,757.25","2,740.00","2,743.34",63749
04-06-2022,09:00:00,GOOGL,"2,775.00","2,787.21","2,735.75","2,745.85",85434
04-05-2022,15:00:00,GOOGL,"2,821.00","2,821.69","2,807.65","2,811.82",181310
04-05-2022,14:00:00,GOOGL,"2,820.95","2,826.99","2,818.79","2,820.51",13878
04-05-2022,13:00:00,GOOGL,"2,821.60","2,830.00","2,817.15","2,821.10",30293
04-05-2022,12:00:00,GOOGL,"2,820.53","2,825.57","2,810.95","2,821.40",41476
04-05-2022,11:00:00,GOOGL,"2,827.97","2,829.34","2,816.64","2,819.54",23763
04-05-2022,10:00:00,GOOGL,"2,846.08","2,849.58","2,815.01","2,827.66",42766
04-05-2022,09:00:00,GOOGL,"2,857.38","2,859.81","2,841.38","2,845.22",54667
04-04-2022,15:00:00,GOOGL,"2,858.76","2,862.89","2,853.92","2,859.43",224597
