Date,Time,Open,High,Low,Close,Volume
30-08-2017,19:00:00,380.97,384.37,379.42,379.42,159
30-08-2017,20:00:00,381,382.8,377.78,379.21,214
30-08-2017,21:00:00,381,383.79,379.51,383,118
30-08-2017,22:00:00,383,385.94,382.47,385.91,271
30-08-2017,23:00:00,384.24,385.91,381.4,383.34,138
31-08-2017,00:00:00,383.33,384.54,381.5,381.5,88
31-08-2017,01:00:00,379.21,383.14,379.21,383.14,113
31-08-2017,02:00:00,383.14,383.14,379,381.18,81
31-08-2017,03:00:00,379.01,383.41,379.01,381,159
31-08-2017,04:00:00,381.64,383.41,378.85,382.5,321
31-08-2017,05:00:00,381.99,385.88,381.98,385,123
31-08-2017,06:00:00,384.91,387.42,383.47,386,231
31-08-2017,07:00:00,386.5,389.13,383.48,386.04,186
31-08-2017,08:00:00,386.5,389.36,386.46,386.99,201
31-08-2017,09:00:00,387.01,389.36,384.98,385.48,292
31-08-2017,10:00:00,385.51,387.8,383.47,386.76,195
31-08-2017,11:00:00,386.27,387.39,383.47,385.06,222
31-08-2017,12:00:00,385.94,386.8,383.13,384.97,224
31-08-2017,13:00:00,384.97,386.79,383.52,384.47,274
31-08-2017,14:00:00,384.47,386.81,383.19,386.81,126
31-08-2017,15:00:00,387.33,388.25,384.42,384.53,221
31-08-2017,16:00:00,384.58,388.25,384.42,386.42,156
31-08-2017,17:00:00,386.43,388.25,384.58,384.58,135
31-08-2017,18:00:00,386.07,387.79,384.33,384.79,208
31-08-2017,19:00:00,385.92,391.62,385.92,390.94,245
31-08-2017,20:00:00,390.74,394.39,389.41,391.19,223
31-08-2017,21:00:00,392.43,393.98,390.86,392.2,128
31-08-2017,22:00:00,392.24,394.27,390.86,391.08,200
31-08-2017,23:00:00,392.04,393.08,386.15,386.26,133
01-09-2017,00:00:00,387.63,388.99,383.18,386.55,164
01-09-2017,01:00:00,386.56,390.25,384,390.25,249
01-09-2017,02:00:00,389.81,393.08,388,389.5,270
01-09-2017,03:00:00,391.1,393,387.46,389.45,222
01-09-2017,04:00:00,390.48,390.61,387.46,387.46,145
01-09-2017,05:00:00,387.46,391.9,387.46,390,202
01-09-2017,06:00:00,389.14,391.2,387.01,388.51,248
01-09-2017,07:00:00,388.59,391,387.17,390.01,182
01-09-2017,08:00:00,390.01,391.06,386.73,386.83,213
01-09-2017,09:00:00,387.58,390.57,385.88,386.2,230
01-09-2017,10:00:00,386.2,391.47,386.05,389.31,221
01-09-2017,11:00:00,389.29,391.95,386.11,391.95,252
01-09-2017,12:00:00,390.81,392.48,388.4,392.48,103
01-09-2017,13:00:00,392.48,393.4,387.11,387.48,198
01-09-2017,14:00:00,389.62,394.02,387.48,394.02,182
01-09-2017,15:00:00,391.43,394.02,388.48,391.33,33
01-09-2017,16:00:00,390.98,394.02,388.08,388.13,16
01-09-2017,17:00:00,388.33,392.25,388.33,389.3,39
01-09-2017,18:00:00,389.31,391.4,388.45,390.94,64
01-09-2017,19:00:00,390.94,394.32,386.91,388,167
01-09-2017,20:00:00,387.12,387.12,382.72,385,272
01-09-2017,21:00:00,384,385.64,373.66,373.66,317
01-09-2017,22:00:00,374.88,379.92,373.66,377.1,261
01-09-2017,23:00:00,378.35,379.56,365.87,369.36,350
02-09-2017,00:00:00,368,369.36,347,362.17,918
02-09-2017,01:00:00,363.54,375,360.15,368.51,419
02-09-2017,02:00:00,370.19,371.9,354.83,354.83,265
02-09-2017,03:00:00,356.62,361.52,351.61,353.6,333
02-09-2017,04:00:00,353.99,357.33,350.42,350.42,133
02-09-2017,05:00:00,352.35,360.11,350.42,360.06,586
02-09-2017,06:00:00,360.1,360.28,354.42,356.19,222
02-09-2017,07:00:00,354.63,357.11,350.6,356.63,255
02-09-2017,08:00:00,357.12,357.58,348.62,349.79,278
02-09-2017,09:00:00,349.45,349.45,327.09,328.39,651
02-09-2017,10:00:00,329.33,345.01,328.39,331.04,523
02-09-2017,11:00:00,329.73,344.64,329.73,342.94,420
02-09-2017,12:00:00,342.11,345.27,337.46,340.56,306
02-09-2017,13:00:00,342.79,344.96,334.93,339.55,290
02-09-2017,14:00:00,341.2,341.47,327.9,329.68,318
02-09-2017,15:00:00,331.33,331.33,321.88,323.66,322
02-09-2017,16:00:00,322.71,334.95,320.08,333.66,237
02-09-2017,17:00:00,334.95,340.1,329.72,332.5,291
02-09-2017,18:00:00,334.55,351.12,333.66,345.62,247
02-09-2017,19:00:00,347.31,352.67,345.62,348.6,331
02-09-2017,20:00:00,349,349,340.2,341.83,267
02-09-2017,21:00:00,343.42,350.21,341.83,349,224
02-09-2017,22:00:00,349,359.01,345.39,352.31,138
02-09-2017,23:00:00,349.49,361.77,349.49,360.56,174
03-09-2017,00:00:00,360.81,367.28,360.56,360.75,178
03-09-2017,01:00:00,360.75,362.06,354,357.34,186
03-09-2017,02:00:00,356.47,361,354,361,277
03-09-2017,03:00:00,360.99,363.45,347.37,348.62,343
03-09-2017,04:00:00,348.64,349.75,341.52,342.16,416
03-09-2017,05:00:00,342.82,344.08,334.75,334.75,227
03-09-2017,06:00:00,334.75,339.99,330.07,335,214
03-09-2017,07:00:00,333.1,348.22,332.6,332.86,336
03-09-2017,08:00:00,332.86,335.6,320.08,325,593
03-09-2017,09:00:00,323.77,337.34,321.92,331.74,324
03-09-2017,10:00:00,331,337.48,323,330.01,247
03-09-2017,11:00:00,330.12,338.19,330.12,338.19,120
03-09-2017,12:00:00,338.39,347.73,334.46,337.36,191
03-09-2017,13:00:00,337.42,345.29,337.42,345.13,47
03-09-2017,14:00:00,342.1,347.68,342.1,343.71,52
03-09-2017,15:00:00,343.75,346.03,338.54,340.48,101
03-09-2017,16:00:00,340.48,345.99,337.35,344.14,48
03-09-2017,17:00:00,344.14,346.71,341.12,341.42,78
03-09-2017,18:00:00,344.29,346.57,335.94,335.94,73
03-09-2017,19:00:00,335.25,338.29,333.01,335.01,68
03-09-2017,20:00:00,335.33,339.35,333.21,335.81,128
03-09-2017,21:00:00,335.81,339.77,330.01,330.01,115
03-09-2017,22:00:00,330.01,339.26,327.36,328.58,108
03-09-2017,23:00:00,328.58,338.97,327.35,331.01,188
04-09-2017,00:00:00,330.17,337.97,328.19,330,125
04-09-2017,01:00:00,329.3,335.5,291.12,309.89,472
04-09-2017,02:00:00,301.95,301.95,270,276,1002
04-09-2017,03:00:00,274.05,309.93,270.11,300,722
04-09-2017,04:00:00,300.06,314.27,300,313.55,465
04-09-2017,05:00:00,313.55,313.55,286.01,286.13,376
04-09-2017,06:00:00,286.15,293.75,277,280.23,284
04-09-2017,07:00:00,283.65,298.18,273.02,298.18,400
04-09-2017,08:00:00,293.01,297.09,283.04,288,246
04-09-2017,09:00:00,288,291.79,270.16,274.44,492
04-09-2017,10:00:00,270.17,275,267.94,275,444
04-09-2017,11:00:00,274.86,275.99,270.18,274.43,140
04-09-2017,12:00:00,274.5,280,271,279.87,147
04-09-2017,13:00:00,279.87,297,279.87,294.7,82
04-09-2017,14:00:00,295.75,302.55,292.1,295.51,116
04-09-2017,15:00:00,295.5,302.56,292.56,301,163
04-09-2017,16:00:00,300.04,312.92,297.69,301.69,107
04-09-2017,17:00:00,302.61,302.61,291.01,291.07,188
04-09-2017,18:00:00,291.07,298.74,278.23,280.21,442
04-09-2017,19:00:00,278.67,281.87,268.21,269.99,494
