Date,Time,Symbol,Open,High,Low,Close,Volume
05-01-2018,3:00 AM,^BTCUSDT,"8,975.52","9,065.25","8,975.52","9,036.51",0
05-01-2018,2:00 AM,^BTCUSDT,"8,976.49","9,015.00","8,967.19","8,975.52",0
05-01-2018,1:00 AM,^BTCUSDT,"8,927.51","8,978.25","8,927.51","8,976.49",0
05-01-2018,12:00 AM,^BTCUSDT,"8,971.01","8,971.42","8,901.00","8,927.51",0
06-01-2018,11:00 PM,^BTCUSDT,"7,506.51","7,507.69","7,496.30","7,500.07",0
06-01-2018,10:00 PM,^BTCUSDT,"7,496.74","7,515.35","7,496.25","7,506.51",0
06-01-2018,9:00 PM,^BTCUSDT,"7,491.56","7,508.84","7,488.13","7,496.74",0
06-01-2018,8:00 PM,^BTCUSDT,"7,463.43","7,505.80","7,463.43","7,491.56",0
06-01-2018,7:00 PM,^BTCUSDT,"7,516.71","7,534.69","7,463.43","7,463.43",0
06-01-2018,6:00 PM,^BTCUSDT,"7,511.84","7,533.73","7,511.84","7,516.71",0
06-01-2018,5:00 PM,^BTCUSDT,"7,448.83","7,527.30","7,448.08","7,511.84",0
06-01-2018,4:00 PM,^BTCUSDT,"7,448.78","7,455.89","7,441.86","7,448.83",0
06-01-2018,3:00 PM,^BTCUSDT,"7,438.40","7,448.78","7,414.86","7,448.78",0
06-01-2018,2:00 PM,^BTCUSDT,"7,412.24","7,458.15","7,409.08","7,438.40",0
06-01-2018,1:00 PM,^BTCUSDT,"7,431.99","7,435.70","7,406.11","7,412.24",0
06-01-2018,12:00 PM,^BTCUSDT,"7,445.96","7,447.41","7,421.26","7,431.99",0
06-01-2018,11:00 AM,^BTCUSDT,"7,446.44","7,460.97","7,433.98","7,445.96",0
06-01-2018,10:00 AM,^BTCUSDT,"7,428.55","7,451.59","7,410.75","7,446.44",0
06-01-2018,9:00 AM,^BTCUSDT,"7,430.03","7,448.58","7,421.80","7,428.55",0
06-01-2018,8:00 AM,^BTCUSDT,"7,418.33","7,436.19","7,407.42","7,430.03",0
06-01-2018,7:00 AM,^BTCUSDT,"7,377.00","7,421.99","7,376.99","7,418.33",0
06-01-2018,6:00 AM,^BTCUSDT,"7,541.24","7,563.15","7,377.00","7,377.00",0
06-01-2018,5:00 AM,^BTCUSDT,"7,531.35","7,554.00","7,525.39","7,541.24",0
06-01-2018,4:00 AM,^BTCUSDT,"7,584.30","7,589.24","7,525.40","7,531.35",0
06-01-2018,3:00 AM,^BTCUSDT,"7,567.35","7,588.00","7,554.26","7,584.30",0
06-01-2018,2:00 AM,^BTCUSDT,"7,539.26","7,596.84","7,539.16","7,567.35",0
06-01-2018,1:00 AM,^BTCUSDT,"7,489.00","7,552.58","7,483.90","7,539.26",0
06-01-2018,12:00 AM,^BTCUSDT,"7,487.89","7,498.90","7,473.24","7,489.00",0
07-01-2018,11:00 PM,^BTCUSDT,"6,348.13","6,348.13","6,296.95","6,310.45",0
07-01-2018,10:00 PM,^BTCUSDT,"6,343.39","6,348.13","6,334.57","6,348.13",0
07-01-2018,9:00 PM,^BTCUSDT,"6,324.31","6,345.00","6,324.31","6,343.39",0
07-01-2018,8:00 PM,^BTCUSDT,"6,343.33","6,349.61","6,324.31","6,324.31",0
07-01-2018,7:00 PM,^BTCUSDT,"6,355.85","6,365.92","6,319.99","6,343.33",0
07-01-2018,6:00 PM,^BTCUSDT,"6,373.17","6,395.91","6,352.63","6,355.85",0
07-01-2018,5:00 PM,^BTCUSDT,"6,369.52","6,396.20","6,367.00","6,373.17",0
07-01-2018,4:00 PM,^BTCUSDT,"6,354.34","6,374.40","6,343.83","6,369.52",0
07-01-2018,3:00 PM,^BTCUSDT,"6,326.99","6,392.91","6,316.63","6,354.34",0
07-01-2018,2:00 PM,^BTCUSDT,"6,320.56","6,326.99","6,307.97","6,326.99",0
07-01-2018,1:00 PM,^BTCUSDT,"6,334.62","6,338.76","6,319.70","6,320.56",0
07-01-2018,12:00 PM,^BTCUSDT,"6,315.93","6,341.41","6,315.93","6,334.62",0
07-01-2018,11:00 AM,^BTCUSDT,"6,311.52","6,327.37","6,302.14","6,315.93",0
07-01-2018,10:00 AM,^BTCUSDT,"6,287.20","6,315.18","6,266.18","6,311.52",0
07-01-2018,9:00 AM,^BTCUSDT,"6,349.22","6,349.22","6,283.66","6,287.20",0
07-01-2018,8:00 AM,^BTCUSDT,"6,357.20","6,364.87","6,334.93","6,349.22",0
07-01-2018,7:00 AM,^BTCUSDT,"6,382.36","6,382.78","6,357.20","6,357.20",0
07-01-2018,6:00 AM,^BTCUSDT,"6,381.90","6,382.59","6,369.53","6,382.36",0
07-01-2018,5:00 AM,^BTCUSDT,"6,350.11","6,383.34","6,350.11","6,381.90",0
07-01-2018,4:00 AM,^BTCUSDT,"6,389.26","6,400.03","6,350.10","6,350.11",0
07-01-2018,3:00 AM,^BTCUSDT,"6,379.37","6,390.88","6,365.94","6,389.26",0
07-01-2018,2:00 AM,^BTCUSDT,"6,362.67","6,389.47","6,362.66","6,379.37",0
07-01-2018,1:00 AM,^BTCUSDT,"6,389.69","6,407.01","6,362.67","6,362.67",0
07-01-2018,12:00 AM,^BTCUSDT,"6,357.77","6,400.89","6,357.16","6,390.75",0
08-01-2018,11:00 PM,^BTCUSDT,"7,645.19","7,645.19","7,614.28","7,620.82",0
08-01-2018,10:00 PM,^BTCUSDT,"7,677.08","7,677.08","7,635.74","7,645.19",0
08-01-2018,9:00 PM,^BTCUSDT,"7,675.62","7,688.00","7,657.69","7,677.08",0
08-01-2018,8:00 PM,^BTCUSDT,"7,665.66","7,697.18","7,645.52","7,675.62",0
08-01-2018,7:00 PM,^BTCUSDT,"7,601.48","7,667.95","7,599.73","7,665.66",0
08-01-2018,6:00 PM,^BTCUSDT,"7,583.84","7,622.19","7,571.01","7,601.48",0
08-01-2018,5:00 PM,^BTCUSDT,"7,475.30","7,630.00","7,450.00","7,583.84",0
08-01-2018,4:00 PM,^BTCUSDT,"7,482.44","7,520.08","7,470.55","7,475.30",0
08-01-2018,3:00 PM,^BTCUSDT,"7,563.20","7,563.20","7,482.44","7,482.44",0
08-01-2018,2:00 PM,^BTCUSDT,"7,539.16","7,569.79","7,538.34","7,563.20",0
08-01-2018,1:00 PM,^BTCUSDT,"7,543.28","7,557.93","7,534.22","7,539.16",0
08-01-2018,12:00 PM,^BTCUSDT,"7,557.29","7,581.15","7,532.12","7,543.28",0
08-01-2018,11:00 AM,^BTCUSDT,"7,604.00","7,610.26","7,529.51","7,557.29",0
08-01-2018,10:00 AM,^BTCUSDT,"7,584.23","7,609.03","7,575.29","7,604.00",0
08-01-2018,9:00 AM,^BTCUSDT,"7,621.68","7,631.91","7,578.61","7,584.23",0
08-01-2018,8:00 AM,^BTCUSDT,"7,576.41","7,621.68","7,571.03","7,621.68",0
08-01-2018,7:00 AM,^BTCUSDT,"7,561.54","7,593.49","7,561.50","7,576.41",0
08-01-2018,6:00 AM,^BTCUSDT,"7,571.58","7,571.58","7,527.78","7,561.54",0
08-01-2018,5:00 AM,^BTCUSDT,"7,594.99","7,594.99","7,540.33","7,571.58",0
08-01-2018,4:00 AM,^BTCUSDT,"7,631.60","7,631.60","7,594.99","7,594.99",0
08-01-2018,3:00 AM,^BTCUSDT,"7,560.27","7,654.28","7,554.82","7,631.60",0
08-01-2018,2:00 AM,^BTCUSDT,"7,576.00","7,576.00","7,540.34","7,560.27",0
08-01-2018,1:00 AM,^BTCUSDT,"7,528.29","7,579.02","7,524.99","7,576.00",0
08-01-2018,12:00 AM,^BTCUSDT,"7,538.16","7,546.50","7,480.45","7,528.29",0
09-01-2018,11:00 PM,^BTCUSDT,"7,190.50","7,228.88","7,189.05","7,212.85",0
09-01-2018,10:00 PM,^BTCUSDT,"7,174.12","7,199.05","7,164.85","7,190.50",0
09-01-2018,9:00 PM,^BTCUSDT,"7,145.00","7,174.12","7,139.61","7,174.12",0
09-01-2018,8:00 PM,^BTCUSDT,"7,163.99","7,167.00","7,130.28","7,145.00",0
09-01-2018,7:00 PM,^BTCUSDT,"7,201.01","7,203.83","7,146.61","7,163.99",0
09-01-2018,6:00 PM,^BTCUSDT,"7,198.14","7,210.52","7,190.00","7,201.01",0
09-01-2018,5:00 PM,^BTCUSDT,"7,191.01","7,214.42","7,176.37","7,198.14",0
09-01-2018,4:00 PM,^BTCUSDT,"7,194.74","7,212.43","7,174.41","7,191.01",0
09-01-2018,3:00 PM,^BTCUSDT,"7,256.17","7,256.17","7,191.06","7,194.74",0
09-01-2018,2:00 PM,^BTCUSDT,"7,204.38","7,259.54","7,200.01","7,256.17",0
09-01-2018,1:00 PM,^BTCUSDT,"7,191.20","7,204.38","7,189.17","7,204.38",0
09-01-2018,12:00 PM,^BTCUSDT,"7,190.02","7,206.43","7,175.32","7,191.20",0
09-01-2018,11:00 AM,^BTCUSDT,"7,171.80","7,209.45","7,170.00","7,190.02",0
09-01-2018,10:00 AM,^BTCUSDT,"7,115.00","7,195.20","7,115.00","7,171.80",0
09-01-2018,9:00 AM,^BTCUSDT,"7,055.58","7,129.52","7,037.92","7,115.00",0
09-01-2018,8:00 AM,^BTCUSDT,"7,033.60","7,056.01","7,033.60","7,055.58",0
09-01-2018,7:00 AM,^BTCUSDT,"7,066.03","7,066.03","7,033.60","7,033.60",0
09-01-2018,6:00 AM,^BTCUSDT,"7,089.05","7,108.51","7,066.03","7,066.03",0
09-01-2018,5:00 AM,^BTCUSDT,"7,068.88","7,096.37","7,064.44","7,089.05",0
09-01-2018,4:00 AM,^BTCUSDT,"7,062.38","7,077.63","7,057.26","7,068.88",0
09-01-2018,3:00 AM,^BTCUSDT,"7,048.34","7,063.27","7,046.93","7,062.38",0
09-01-2018,2:00 AM,^BTCUSDT,"7,051.18","7,057.37","7,047.19","7,048.34",0
09-01-2018,1:00 AM,^BTCUSDT,"7,049.00","7,055.25","7,036.00","7,051.18",0
09-01-2018,12:00 AM,^BTCUSDT,"7,056.65","7,059.98","7,030.58","7,049.00",0
10-01-2018,11:00 PM,^BTCUSDT,"6,607.04","6,618.86","6,602.61","6,618.57",0
10-01-2018,10:00 PM,^BTCUSDT,"6,617.87","6,619.05","6,602.74","6,607.04",0
10-01-2018,9:00 PM,^BTCUSDT,"6,618.14","6,621.64","6,606.17","6,617.87",0
10-01-2018,8:00 PM,^BTCUSDT,"6,591.93","6,636.12","6,586.19","6,613.94",0
10-01-2018,7:00 PM,^BTCUSDT,"6,609.60","6,614.83","6,588.87","6,591.93",0
10-01-2018,6:00 PM,^BTCUSDT,"6,596.67","6,610.09","6,577.82","6,609.60",0
10-01-2018,5:00 PM,^BTCUSDT,"6,602.53","6,608.00","6,588.12","6,596.67",0
10-01-2018,4:00 PM,^BTCUSDT,"6,579.10","6,603.03","6,579.10","6,602.53",0
10-01-2018,3:00 PM,^BTCUSDT,"6,583.64","6,593.62","6,579.10","6,579.10",0
10-01-2018,2:00 PM,^BTCUSDT,"6,592.09","6,593.59","6,564.37","6,583.64",0
10-01-2018,1:00 PM,^BTCUSDT,"6,587.79","6,603.31","6,577.98","6,592.09",0
10-01-2018,12:00 PM,^BTCUSDT,"6,591.99","6,598.05","6,580.26","6,587.79",0
10-01-2018,11:00 AM,^BTCUSDT,"6,564.36","6,598.99","6,547.08","6,591.99",0
10-01-2018,10:00 AM,^BTCUSDT,"6,567.42","6,574.76","6,555.66","6,564.36",0
10-01-2018,9:00 AM,^BTCUSDT,"6,562.95","6,575.98","6,527.68","6,567.42",0
10-01-2018,8:00 AM,^BTCUSDT,"6,603.73","6,614.28","6,562.94","6,562.95",0
10-01-2018,7:00 AM,^BTCUSDT,"6,588.01","6,612.97","6,577.77","6,603.73",0
10-01-2018,6:00 AM,^BTCUSDT,"6,584.56","6,607.72","6,564.98","6,588.01",0
10-01-2018,5:00 AM,^BTCUSDT,"6,619.39","6,625.63","6,584.56","6,584.56",0
10-01-2018,4:00 AM,^BTCUSDT,"6,628.02","6,635.00","6,618.57","6,619.39",0
10-01-2018,3:00 AM,^BTCUSDT,"6,606.34","6,635.10","6,602.65","6,628.02",0
10-01-2018,2:00 AM,^BTCUSDT,"6,629.85","6,636.50","6,606.34","6,606.34",0
10-01-2018,1:00 AM,^BTCUSDT,"6,627.92","6,639.54","6,604.92","6,629.85",0
10-01-2018,12:00 AM,^BTCUSDT,"6,638.84","6,638.84","6,616.64","6,627.92",0
11-01-2018,11:00 PM,^BTCUSDT,"6,430.04","6,434.43","6,424.61","6,426.00",0
11-01-2018,10:00 PM,^BTCUSDT,"6,427.99","6,430.04","6,425.59","6,430.04",0
11-01-2018,9:00 PM,^BTCUSDT,"6,444.07","6,445.47","6,421.03","6,427.99",0
11-01-2018,8:00 PM,^BTCUSDT,"6,445.20","6,453.56","6,440.98","6,444.07",0
11-01-2018,7:00 PM,^BTCUSDT,"6,403.95","6,445.20","6,403.95","6,445.20",0
11-01-2018,6:00 PM,^BTCUSDT,"6,403.68","6,412.66","6,399.99","6,403.95",0
11-01-2018,5:00 PM,^BTCUSDT,"6,415.00","6,419.39","6,394.87","6,403.68",0
11-01-2018,4:00 PM,^BTCUSDT,"6,402.48","6,430.88","6,401.48","6,415.00",0
11-01-2018,3:00 PM,^BTCUSDT,"6,378.49","6,404.79","6,377.86","6,402.48",0
11-01-2018,2:00 PM,^BTCUSDT,"6,372.52","6,381.61","6,372.02","6,378.49",0
11-01-2018,1:00 PM,^BTCUSDT,"6,369.47","6,373.63","6,368.99","6,372.52",0
11-01-2018,12:00 PM,^BTCUSDT,"6,364.84","6,369.47","6,364.84","6,369.47",0
11-01-2018,11:00 AM,^BTCUSDT,"6,365.96","6,366.06","6,361.04","6,364.84",0
11-01-2018,10:00 AM,^BTCUSDT,"6,366.57","6,368.57","6,362.41","6,365.96",0
11-01-2018,9:00 AM,^BTCUSDT,"6,364.49","6,367.56","6,361.00","6,366.57",0
11-01-2018,8:00 AM,^BTCUSDT,"6,364.01","6,366.05","6,361.91","6,364.49",0
11-01-2018,7:00 AM,^BTCUSDT,"6,369.01","6,369.67","6,356.21","6,364.01",0
11-01-2018,6:00 AM,^BTCUSDT,"6,366.68","6,370.06","6,365.25","6,369.01",0
11-01-2018,5:00 AM,^BTCUSDT,"6,370.93","6,371.58","6,365.48","6,366.68",0
11-01-2018,4:00 AM,^BTCUSDT,"6,371.63","6,375.33","6,370.47","6,370.93",0
11-01-2018,3:00 AM,^BTCUSDT,"6,388.75","6,388.75","6,370.96","6,371.63",0
11-01-2018,2:00 AM,^BTCUSDT,"6,376.88","6,390.00","6,370.00","6,388.11",0
11-01-2018,1:00 AM,^BTCUSDT,"6,365.96","6,376.88","6,365.96","6,376.88",0
11-01-2018,12:00 AM,^BTCUSDT,"6,368.14","6,374.80","6,365.93","6,365.96",0
12-01-2018,11:00 PM,^BTCUSDT,"4,187.69","4,187.69","4,125.33","4,151.97",0
12-01-2018,10:00 PM,^BTCUSDT,"4,202.53","4,209.15","4,187.69","4,187.69",0
12-01-2018,9:00 PM,^BTCUSDT,"4,280.42","4,280.42","4,185.00","4,202.53",0
12-01-2018,8:00 PM,^BTCUSDT,"4,281.71","4,312.98","4,265.71","4,280.42",0
12-01-2018,7:00 PM,^BTCUSDT,"4,221.06","4,289.66","4,217.19","4,281.71",0
12-01-2018,6:00 PM,^BTCUSDT,"4,190.16","4,237.07","4,190.16","4,221.06",0
12-01-2018,5:00 PM,^BTCUSDT,"4,225.49","4,225.49","4,190.16","4,190.16",0
12-01-2018,4:00 PM,^BTCUSDT,"4,220.60","4,239.99","4,210.17","4,225.49",0
12-01-2018,3:00 PM,^BTCUSDT,"4,195.97","4,220.60","4,188.60","4,220.60",0
