Time Series,,^ADAUSDT,,,,,,
Date,Time,Symbol,Open,High,Low,Close,Volume,
9/6/2021,12:00 PM,^ADAUSDT,2.840738,2.848795,2.839556,2.841630,491,
9/6/2021,11:00 AM,^ADAUSDT,2.848305,2.855505,2.831133,2.840738,517,
9/6/2021,10:00 AM,^ADAUSDT,2.860404,2.861320,2.845834,2.848305,548,
9/6/2021,9:00 AM,^ADAUSDT,2.850800,2.873554,2.849061,2.860462,565,
9/6/2021,8:00 AM,^ADAUSDT,2.841084,2.851964,2.828701,2.850800,584,
9/6/2021,7:00 AM,^ADAUSDT,2.841475,2.850569,2.802696,2.841084,609,
9/6/2021,6:00 AM,^ADAUSDT,2.899956,2.904114,2.841475,2.841475,587,
9/6/2021,5:00 AM,^ADAUSDT,2.900477,2.911111,2.899107,2.899956,500,
9/6/2021,4:00 AM,^ADAUSDT,2.900642,2.908096,2.895400,2.900477,530,
9/6/2021,3:00 AM,^ADAUSDT,2.912894,2.913052,2.897051,2.900642,500,
9/6/2021,2:00 AM,^ADAUSDT,2.908834,2.915994,2.897202,2.912894,523,
9/6/2021,1:00 AM,^ADAUSDT,2.890054,2.915424,2.884652,2.908791,515,
9/6/2021,12:00 AM,^ADAUSDT,2.892235,2.893172,2.882075,2.890054,465,
9/5/2021,11:00 PM,^ADAUSDT,2.875550,2.894157,2.873900,2.892235,484,
9/5/2021,10:00 PM,^ADAUSDT,2.888772,2.896909,2.873250,2.875550,475,
9/5/2021,9:00 PM,^ADAUSDT,2.891229,2.895663,2.884814,2.888772,515,
9/5/2021,8:00 PM,^ADAUSDT,2.907217,2.907529,2.889028,2.891283,546,
9/5/2021,7:00 PM,^ADAUSDT,2.911705,2.923460,2.902347,2.907163,563,
9/5/2021,6:00 PM,^ADAUSDT,2.912920,2.922576,2.907336,2.911704,581,
9/5/2021,5:00 PM,^ADAUSDT,2.940567,2.942154,2.911119,2.912920,630,
9/5/2021,4:00 PM,^ADAUSDT,2.943215,2.952149,2.931794,2.940567,539,
9/5/2021,3:00 PM,^ADAUSDT,2.929558,2.942784,2.919337,2.942784,581,
9/5/2021,2:00 PM,^ADAUSDT,2.890972,2.936021,2.889441,2.929558,556,
9/5/2021,1:00 PM,^ADAUSDT,2.874524,2.900640,2.873890,2.890972,522,
9/5/2021,12:00 PM,^ADAUSDT,2.878034,2.888416,2.870983,2.874544,550,
9/5/2021,11:00 AM,^ADAUSDT,2.859337,2.878050,2.859337,2.878034,547,
9/5/2021,10:00 AM,^ADAUSDT,2.871912,2.875135,2.859285,2.859337,566,
9/5/2021,9:00 AM,^ADAUSDT,2.864562,2.885905,2.864438,2.871915,582,
9/5/2021,8:00 AM,^ADAUSDT,2.869209,2.870448,2.860509,2.864562,584,
9/5/2021,7:00 AM,^ADAUSDT,2.866374,2.873751,2.861966,2.869208,583,
9/5/2021,6:00 AM,^ADAUSDT,2.860150,2.872198,2.853614,2.866374,565,
9/5/2021,5:00 AM,^ADAUSDT,2.868271,2.879272,2.857815,2.860150,561,
9/5/2021,4:00 AM,^ADAUSDT,2.892793,2.896007,2.867609,2.868271,586,
9/5/2021,3:00 AM,^ADAUSDT,2.877901,2.901622,2.877842,2.892793,576,
9/5/2021,2:00 AM,^ADAUSDT,2.852762,2.900515,2.852134,2.877901,570,
9/5/2021,1:00 AM,^ADAUSDT,2.857682,2.859804,2.826900,2.852762,606,
9/5/2021,12:00 AM,^ADAUSDT,2.876160,2.878003,2.854294,2.857682,562,
9/4/2021,11:00 PM,^ADAUSDT,2.864867,2.878984,2.861838,2.876160,580,
9/4/2021,10:00 PM,^ADAUSDT,2.881514,2.897251,2.858098,2.864867,548,
9/4/2021,9:00 PM,^ADAUSDT,2.854590,2.917247,2.852947,2.881541,561,
9/4/2021,8:00 PM,^ADAUSDT,2.864705,2.864835,2.840125,2.854590,529,
9/4/2021,7:00 PM,^ADAUSDT,2.836041,2.868921,2.828868,2.864705,572,
9/4/2021,6:00 PM,^ADAUSDT,2.842008,2.843485,2.825908,2.836041,570,
9/4/2021,5:00 PM,^ADAUSDT,2.861185,2.865175,2.837595,2.842008,559,
9/4/2021,4:00 PM,^ADAUSDT,2.866745,2.873346,2.859997,2.861185,458,
9/4/2021,3:00 PM,^ADAUSDT,2.833487,2.868018,2.829281,2.866745,524,
9/4/2021,2:00 PM,^ADAUSDT,2.863258,2.863258,2.827043,2.833487,569,
9/4/2021,1:00 PM,^ADAUSDT,2.853677,2.872046,2.853677,2.863205,568,
9/4/2021,12:00 PM,^ADAUSDT,2.844492,2.853677,2.809082,2.853634,599,
9/4/2021,11:00 AM,^ADAUSDT,2.883174,2.890896,2.844492,2.844492,556,
9/4/2021,10:00 AM,^ADAUSDT,2.913998,2.923153,2.881254,2.882839,488,
9/4/2021,9:00 AM,^ADAUSDT,2.921588,2.921596,2.906498,2.913998,506,
9/4/2021,8:00 AM,^ADAUSDT,2.941613,2.943870,2.920177,2.921588,521,
9/4/2021,7:00 AM,^ADAUSDT,2.915174,2.945510,2.914964,2.941613,527,
9/4/2021,6:00 AM,^ADAUSDT,2.921543,2.925563,2.910144,2.915174,528,
9/4/2021,5:00 AM,^ADAUSDT,2.933987,2.941202,2.921520,2.921528,515,
9/4/2021,4:00 AM,^ADAUSDT,2.925829,2.944553,2.925711,2.933999,531,
9/4/2021,3:00 AM,^ADAUSDT,2.940965,2.941206,2.924809,2.925085,495,
9/4/2021,2:00 AM,^ADAUSDT,2.945064,2.948919,2.938107,2.940965,466,
9/4/2021,1:00 AM,^ADAUSDT,2.944113,2.945888,2.932804,2.945064,514,
9/4/2021,12:00 AM,^ADAUSDT,2.934221,2.945662,2.931484,2.944113,549,
9/3/2021,11:00 PM,^ADAUSDT,2.958085,2.958342,2.934221,2.934221,565,
9/3/2021,10:00 PM,^ADAUSDT,2.944278,2.959131,2.941433,2.958085,638,
9/3/2021,9:00 PM,^ADAUSDT,2.929403,2.944278,2.920776,2.944278,584,
9/3/2021,8:00 PM,^ADAUSDT,2.948091,2.948091,2.929073,2.929406,552,
9/3/2021,7:00 PM,^ADAUSDT,2.959633,2.962821,2.943672,2.948091,523,
9/3/2021,6:00 PM,^ADAUSDT,2.935837,2.963146,2.933506,2.959633,591,
9/3/2021,5:00 PM,^ADAUSDT,2.963985,2.964140,2.933294,2.935837,555,
9/3/2021,4:00 PM,^ADAUSDT,2.965233,2.975415,2.960767,2.963985,472,
9/3/2021,3:00 PM,^ADAUSDT,2.986021,2.987163,2.958518,2.965233,533,
9/3/2021,2:00 PM,^ADAUSDT,2.975533,2.986021,2.972773,2.986021,479,
9/3/2021,1:00 PM,^ADAUSDT,2.981926,2.982104,2.970843,2.975504,485,
9/3/2021,12:00 PM,^ADAUSDT,2.986834,2.992110,2.977250,2.981926,516,
9/3/2021,11:00 AM,^ADAUSDT,3.003582,3.008061,2.985506,2.986834,532,
9/3/2021,10:00 AM,^ADAUSDT,2.978151,3.023458,2.978151,3.003582,581,
9/3/2021,9:00 AM,^ADAUSDT,2.978010,2.994497,2.970968,2.978216,552,
9/3/2021,8:00 AM,^ADAUSDT,2.979543,2.998895,2.976307,2.978010,535,
9/3/2021,7:00 AM,^ADAUSDT,2.982410,2.988549,2.967677,2.979543,566,
9/3/2021,6:00 AM,^ADAUSDT,2.967354,2.984092,2.953000,2.982410,563,
9/3/2021,5:00 AM,^ADAUSDT,2.986390,2.994108,2.960812,2.967354,541,
9/3/2021,4:00 AM,^ADAUSDT,2.993109,3.013058,2.981122,2.986390,587,
9/3/2021,3:00 AM,^ADAUSDT,2.944788,2.993611,2.940856,2.993109,504,
9/3/2021,2:00 AM,^ADAUSDT,2.941796,2.956689,2.940070,2.944788,544,
9/3/2021,1:00 AM,^ADAUSDT,2.958057,2.967080,2.939155,2.941796,576,
9/3/2021,12:00 AM,^ADAUSDT,2.972374,2.974795,2.955805,2.958057,570,
9/2/2021,11:00 PM,^ADAUSDT,2.970569,2.972374,2.955268,2.972374,552,
9/2/2021,10:00 PM,^ADAUSDT,2.931874,2.970569,2.923363,2.970569,534,
9/2/2021,9:00 PM,^ADAUSDT,2.917390,2.935074,2.916848,2.931874,582,
9/2/2021,8:00 PM,^ADAUSDT,2.921746,2.936483,2.911787,2.917390,670,
9/2/2021,7:00 PM,^ADAUSDT,2.962107,2.970286,2.909823,2.921746,598,
9/2/2021,6:00 PM,^ADAUSDT,2.983096,2.983181,2.958490,2.962107,597,
9/2/2021,5:00 PM,^ADAUSDT,3.010392,3.010392,2.981352,2.983096,564,
9/2/2021,4:00 PM,^ADAUSDT,2.971677,3.016035,2.971512,3.010392,533,
9/2/2021,3:00 PM,^ADAUSDT,2.967716,2.978607,2.961816,2.971677,545,
9/2/2021,2:00 PM,^ADAUSDT,2.949688,2.971036,2.949688,2.967449,572,
9/2/2021,1:00 PM,^ADAUSDT,2.976712,2.978209,2.939095,2.949688,578,
9/2/2021,12:00 PM,^ADAUSDT,2.958125,2.977665,2.949167,2.976712,566,
9/2/2021,11:00 AM,^ADAUSDT,2.931366,2.971251,2.929926,2.958126,571,
9/2/2021,10:00 AM,^ADAUSDT,2.940712,2.962978,2.910248,2.931395,596,
9/2/2021,9:00 AM,^ADAUSDT,3.032816,3.032816,2.932209,2.938990,610,
9/2/2021,8:00 AM,^ADAUSDT,3.030447,3.044098,3.030447,3.032816,504,
9/2/2021,7:00 AM,^ADAUSDT,3.048462,3.054408,3.025837,3.030447,557,
9/2/2021,6:00 AM,^ADAUSDT,3.052588,3.054807,3.043579,3.048463,529,
9/2/2021,5:00 AM,^ADAUSDT,3.033308,3.055596,3.033242,3.052588,575,
9/2/2021,4:00 AM,^ADAUSDT,3.022153,3.033308,3.014857,3.033308,585,
9/2/2021,3:00 AM,^ADAUSDT,3.013233,3.042727,3.012517,3.022153,586,
9/2/2021,2:00 AM,^ADAUSDT,3.064614,3.073194,3.007474,3.013774,631,
9/2/2021,1:00 AM,^ADAUSDT,3.088758,3.091035,3.056700,3.064614,596,
9/2/2021,12:00 AM,^ADAUSDT,3.030910,3.093034,3.030390,3.088758,613,
9/1/2021,11:00 PM,^ADAUSDT,3.020417,3.040036,2.998233,3.030913,573,
9/1/2021,10:00 PM,^ADAUSDT,3.003270,3.032434,2.987741,3.020464,582,
9/1/2021,9:00 PM,^ADAUSDT,2.975035,3.025674,2.948527,3.003270,594,
9/1/2021,8:00 PM,^ADAUSDT,2.848915,2.976325,2.844256,2.975067,562,
9/1/2021,7:00 PM,^ADAUSDT,2.867930,2.867930,2.839488,2.848915,516,
9/1/2021,6:00 PM,^ADAUSDT,2.847989,2.867930,2.842143,2.867657,543,
9/1/2021,5:00 PM,^ADAUSDT,2.856423,2.866838,2.840102,2.847989,548,
9/1/2021,4:00 PM,^ADAUSDT,2.836498,2.858840,2.836498,2.856423,457,
9/1/2021,3:00 PM,^ADAUSDT,2.839247,2.847179,2.833868,2.836498,513,
9/1/2021,2:00 PM,^ADAUSDT,2.861418,2.869016,2.838726,2.839247,524,
9/1/2021,1:00 PM,^ADAUSDT,2.872446,2.891714,2.861406,2.861418,567,
9/1/2021,12:00 PM,^ADAUSDT,2.859703,2.897718,2.848945,2.872446,602,
9/1/2021,11:00 AM,^ADAUSDT,2.828564,2.867159,2.827306,2.859703,598,
9/1/2021,10:00 AM,^ADAUSDT,2.821298,2.833444,2.821298,2.828564,527,
9/1/2021,9:00 AM,^ADAUSDT,2.816844,2.834980,2.816844,2.821108,665,
9/1/2021,8:00 AM,^ADAUSDT,2.827187,2.830040,2.809112,2.816844,636,
9/1/2021,7:00 AM,^ADAUSDT,2.815787,2.845350,2.815482,2.827187,546,
9/1/2021,6:00 AM,^ADAUSDT,2.818491,2.831546,2.810169,2.815787,496,
9/1/2021,5:00 AM,^ADAUSDT,2.845026,2.850742,2.817858,2.817858,550,
9/1/2021,4:00 AM,^ADAUSDT,2.779645,2.845809,2.775863,2.845026,534,
9/1/2021,3:00 AM,^ADAUSDT,2.778713,2.791189,2.775070,2.779645,524,
9/1/2021,2:00 AM,^ADAUSDT,2.778135,2.793927,2.775969,2.778713,504,
9/1/2021,1:00 AM,^ADAUSDT,2.789536,2.797496,2.776110,2.778116,550,
9/1/2021,12:00 AM,^ADAUSDT,2.769256,2.791221,2.758973,2.789536,556,
8/31/2021,11:00 PM,^ADAUSDT,2.758334,2.774110,2.756100,2.769256,603,
8/31/2021,10:00 PM,^ADAUSDT,2.761784,2.761992,2.740407,2.758334,587,
8/31/2021,9:00 PM,^ADAUSDT,2.754040,2.763824,2.747934,2.761754,630,
8/31/2021,8:00 PM,^ADAUSDT,2.738643,2.763953,2.728149,2.754039,627,
8/31/2021,7:00 PM,^ADAUSDT,2.774454,2.775707,2.737761,2.738643,619,
8/31/2021,6:00 PM,^ADAUSDT,2.756719,2.785099,2.755076,2.774454,599,
8/31/2021,5:00 PM,^ADAUSDT,2.767214,2.768841,2.734982,2.756719,563,
8/31/2021,4:00 PM,^ADAUSDT,2.761031,2.777960,2.751238,2.767214,501,
8/31/2021,3:00 PM,^ADAUSDT,2.778101,2.781755,2.758552,2.761031,547,
8/31/2021,2:00 PM,^ADAUSDT,2.781919,2.784107,2.764706,2.778101,550,
8/31/2021,1:00 PM,^ADAUSDT,2.753089,2.789162,2.750000,2.781919,575,
8/31/2021,12:00 PM,^ADAUSDT,2.779139,2.779524,2.745183,2.753089,584,
8/31/2021,11:00 AM,^ADAUSDT,2.782424,2.789303,2.770374,2.779138,590,
8/31/2021,10:00 AM,^ADAUSDT,2.762383,2.782467,2.761132,2.782424,610,
8/31/2021,9:00 AM,^ADAUSDT,2.811548,2.818666,2.756449,2.761110,649,
8/31/2021,8:00 AM,^ADAUSDT,2.814041,2.824573,2.803205,2.811548,599,
8/31/2021,7:00 AM,^ADAUSDT,2.850060,2.867865,2.803465,2.814041,631,
8/31/2021,6:00 AM,^ADAUSDT,2.794761,2.871707,2.789745,2.849532,621,
8/31/2021,5:00 AM,^ADAUSDT,2.799194,2.810722,2.779704,2.797381,587,
8/31/2021,4:00 AM,^ADAUSDT,2.813033,2.816819,2.792270,2.799194,595,
8/31/2021,3:00 AM,^ADAUSDT,2.807760,2.839907,2.807760,2.813033,617,
8/31/2021,2:00 AM,^ADAUSDT,2.750048,2.819703,2.747865,2.807760,623,
8/31/2021,1:00 AM,^ADAUSDT,2.775176,2.778319,2.744113,2.749851,540,
8/31/2021,12:00 AM,^ADAUSDT,2.792674,2.800526,2.770086,2.775175,509,
8/30/2021,11:00 PM,^ADAUSDT,2.793020,2.813026,2.788502,2.792674,544,
8/30/2021,10:00 PM,^ADAUSDT,2.801012,2.812767,2.774942,2.793020,559,
8/30/2021,9:00 PM,^ADAUSDT,2.737502,2.801008,2.725865,2.801008,543,
8/30/2021,8:00 PM,^ADAUSDT,2.718699,2.740310,2.714164,2.737502,499,
8/30/2021,7:00 PM,^ADAUSDT,2.733538,2.754665,2.707153,2.718699,579,
8/30/2021,6:00 PM,^ADAUSDT,2.786654,2.786900,2.723365,2.733538,595,
8/30/2021,5:00 PM,^ADAUSDT,2.816148,2.816159,2.786160,2.786654,524,
8/30/2021,4:00 PM,^ADAUSDT,2.816745,2.819963,2.805012,2.816148,422,
8/30/2021,3:00 PM,^ADAUSDT,2.832051,2.838108,2.814601,2.816745,526,
8/30/2021,2:00 PM,^ADAUSDT,2.792704,2.836152,2.782855,2.832051,530,
8/30/2021,1:00 PM,^ADAUSDT,2.800658,2.808151,2.789301,2.792709,544,
8/30/2021,12:00 PM,^ADAUSDT,2.816268,2.816462,2.796483,2.800658,604,
8/30/2021,11:00 AM,^ADAUSDT,2.822292,2.838128,2.816268,2.816268,588,
8/30/2021,10:00 AM,^ADAUSDT,2.784506,2.829070,2.783615,2.822278,587,
8/30/2021,9:00 AM,^ADAUSDT,2.782516,2.809379,2.782516,2.784613,620,
8/30/2021,8:00 AM,^ADAUSDT,2.781273,2.782993,2.755908,2.782516,614,
8/30/2021,7:00 AM,^ADAUSDT,2.806281,2.806672,2.771544,2.781273,593,
8/30/2021,6:00 AM,^ADAUSDT,2.825778,2.825781,2.792767,2.806281,496,
8/30/2021,5:00 AM,^ADAUSDT,2.814411,2.825989,2.809143,2.825778,520,
8/30/2021,4:00 AM,^ADAUSDT,2.834241,2.834401,2.813576,2.814411,546,
8/30/2021,3:00 AM,^ADAUSDT,2.828765,2.839916,2.822704,2.834242,547,
8/30/2021,2:00 AM,^ADAUSDT,2.829503,2.832423,2.811773,2.828765,559,
8/30/2021,1:00 AM,^ADAUSDT,2.831401,2.831938,2.804705,2.828983,611,
8/30/2021,12:00 AM,^ADAUSDT,2.808747,2.835155,2.805632,2.831401,601,
8/29/2021,11:00 PM,^ADAUSDT,2.797236,2.815139,2.789691,2.808747,601,
8/29/2021,10:00 PM,^ADAUSDT,2.845009,2.848279,2.791014,2.797236,605,
8/29/2021,9:00 PM,^ADAUSDT,2.869696,2.877324,2.843502,2.845009,583,
8/29/2021,8:00 PM,^ADAUSDT,2.850278,2.878898,2.850278,2.869696,586,
8/29/2021,7:00 PM,^ADAUSDT,2.851948,2.877680,2.840513,2.850278,595,
8/29/2021,6:00 PM,^ADAUSDT,2.878109,2.884018,2.851028,2.851948,529,
8/29/2021,5:00 PM,^ADAUSDT,2.867572,2.896267,2.866473,2.878062,584,
8/29/2021,4:00 PM,^ADAUSDT,2.889961,2.894994,2.864109,2.867572,509,
8/29/2021,3:00 PM,^ADAUSDT,2.886027,2.894917,2.883859,2.889961,533,
8/29/2021,2:00 PM,^ADAUSDT,2.876781,2.891309,2.874159,2.886027,578,
8/29/2021,1:00 PM,^ADAUSDT,2.862458,2.876781,2.859327,2.876781,559,
8/29/2021,12:00 PM,^ADAUSDT,2.864558,2.865951,2.846113,2.862458,543,
8/29/2021,11:00 AM,^ADAUSDT,2.861528,2.869222,2.849773,2.864555,525,
8/29/2021,10:00 AM,^ADAUSDT,2.841858,2.865450,2.839191,2.861523,520,
8/29/2021,9:00 AM,^ADAUSDT,2.879446,2.894240,2.841853,2.841926,676,
8/29/2021,8:00 AM,^ADAUSDT,2.889823,2.905723,2.879450,2.879450,665,
8/29/2021,7:00 AM,^ADAUSDT,2.873931,2.916439,2.872067,2.889823,642,
8/29/2021,6:00 AM,^ADAUSDT,2.892272,2.924052,2.869784,2.873931,601,
8/29/2021,5:00 AM,^ADAUSDT,2.847523,2.894264,2.835105,2.892272,576,
8/29/2021,4:00 AM,^ADAUSDT,2.820761,2.855970,2.810598,2.848664,591,
8/29/2021,3:00 AM,^ADAUSDT,2.825525,2.838095,2.797388,2.820761,583,
8/29/2021,2:00 AM,^ADAUSDT,2.809083,2.825770,2.804266,2.825525,549,
8/29/2021,1:00 AM,^ADAUSDT,2.777040,2.814925,2.774148,2.809091,552,
8/29/2021,12:00 AM,^ADAUSDT,2.764760,2.787560,2.759744,2.777040,545,
8/28/2021,11:00 PM,^ADAUSDT,2.752237,2.769539,2.729134,2.764802,590,
8/28/2021,10:00 PM,^ADAUSDT,2.799742,2.802160,2.752098,2.752237,575,
8/28/2021,9:00 PM,^ADAUSDT,2.847006,2.850974,2.798260,2.799742,537,
8/28/2021,8:00 PM,^ADAUSDT,2.860340,2.862310,2.839902,2.847006,531,
8/28/2021,7:00 PM,^ADAUSDT,2.845512,2.860410,2.820490,2.860340,569,
8/28/2021,6:00 PM,^ADAUSDT,2.832553,2.851254,2.831958,2.845512,539,
8/28/2021,5:00 PM,^ADAUSDT,2.864270,2.871021,2.831218,2.832553,544,
8/28/2021,4:00 PM,^ADAUSDT,2.831705,2.874938,2.828932,2.864270,449,
8/28/2021,3:00 PM,^ADAUSDT,2.817581,2.835909,2.815732,2.831705,480,
8/28/2021,2:00 PM,^ADAUSDT,2.821842,2.822751,2.803800,2.817581,553,
8/28/2021,1:00 PM,^ADAUSDT,2.833302,2.837599,2.821842,2.821842,512,
8/28/2021,12:00 PM,^ADAUSDT,2.833889,2.842482,2.814390,2.833302,546,
8/28/2021,11:00 AM,^ADAUSDT,2.826997,2.860712,2.825817,2.833889,557,
8/28/2021,10:00 AM,^ADAUSDT,2.807798,2.828831,2.798460,2.826997,587,
8/28/2021,9:00 AM,^ADAUSDT,2.847523,2.847523,2.778279,2.807608,548,
8/28/2021,8:00 AM,^ADAUSDT,2.844876,2.848440,2.819746,2.847523,527,
8/28/2021,7:00 AM,^ADAUSDT,2.807409,2.851382,2.805989,2.844871,581,
8/28/2021,6:00 AM,^ADAUSDT,2.842263,2.844081,2.807404,2.807409,564,
8/28/2021,5:00 AM,^ADAUSDT,2.855238,2.856301,2.842171,2.842263,542,
8/28/2021,4:00 AM,^ADAUSDT,2.836803,2.865702,2.834483,2.855238,564,
8/28/2021,3:00 AM,^ADAUSDT,2.824766,2.847863,2.824600,2.836809,540,
8/28/2021,2:00 AM,^ADAUSDT,2.848689,2.848689,2.822165,2.824766,515,
8/28/2021,1:00 AM,^ADAUSDT,2.842612,2.852257,2.820499,2.848689,541,
8/28/2021,12:00 AM,^ADAUSDT,2.868984,2.868999,2.837747,2.842612,526,
8/27/2021,11:00 PM,^ADAUSDT,2.846107,2.873321,2.846097,2.868984,538,
8/27/2021,10:00 PM,^ADAUSDT,2.843632,2.866881,2.843591,2.846107,490,
8/27/2021,9:00 PM,^ADAUSDT,2.881002,2.884233,2.822890,2.843633,529,
8/27/2021,8:00 PM,^ADAUSDT,2.877210,2.883724,2.858688,2.881002,543,
8/27/2021,7:00 PM,^ADAUSDT,2.936228,2.942851,2.870548,2.877210,572,
8/27/2021,6:00 PM,^ADAUSDT,2.865617,2.940552,2.865340,2.936234,561,
8/27/2021,5:00 PM,^ADAUSDT,2.886590,2.889125,2.862861,2.865617,518,
8/27/2021,4:00 PM,^ADAUSDT,2.878172,2.895078,2.868912,2.886515,512,
8/27/2021,3:00 PM,^ADAUSDT,2.851755,2.881258,2.824431,2.878172,576,
8/27/2021,2:00 PM,^ADAUSDT,2.848210,2.855491,2.843854,2.851755,546,
8/27/2021,1:00 PM,^ADAUSDT,2.851783,2.867888,2.845909,2.848210,568,
8/27/2021,12:00 PM,^ADAUSDT,2.838178,2.873089,2.838168,2.851783,505,
8/27/2021,11:00 AM,^ADAUSDT,2.846267,2.861083,2.817810,2.838178,595,
8/27/2021,10:00 AM,^ADAUSDT,2.850416,2.879821,2.828121,2.846267,597,
8/27/2021,9:00 AM,^ADAUSDT,2.758687,2.885662,2.757673,2.850729,602,
8/27/2021,8:00 AM,^ADAUSDT,2.722934,2.757195,2.703444,2.752875,590,
8/27/2021,7:00 AM,^ADAUSDT,2.724203,2.734666,2.698351,2.722934,594,
8/27/2021,6:00 AM,^ADAUSDT,2.625232,2.736655,2.620829,2.724203,598,
8/27/2021,5:00 AM,^ADAUSDT,2.598468,2.625232,2.598281,2.625232,578,
8/27/2021,4:00 AM,^ADAUSDT,2.592736,2.604772,2.584750,2.598468,568,
8/27/2021,3:00 AM,^ADAUSDT,2.622242,2.626899,2.591858,2.592736,543,
8/27/2021,2:00 AM,^ADAUSDT,2.582420,2.623615,2.571267,2.622242,556,
8/27/2021,1:00 AM,^ADAUSDT,2.551373,2.582901,2.550853,2.582420,510,
8/27/2021,12:00 AM,^ADAUSDT,2.531733,2.563243,2.531733,2.551373,539,
8/26/2021,11:00 PM,^ADAUSDT,2.532134,2.543366,2.507023,2.531733,544,
8/26/2021,10:00 PM,^ADAUSDT,2.586872,2.587170,2.525217,2.531999,541,
8/26/2021,9:00 PM,^ADAUSDT,2.577162,2.600780,2.574333,2.586872,531,
8/26/2021,8:00 PM,^ADAUSDT,2.550314,2.611807,2.546241,2.577162,552,
8/26/2021,7:00 PM,^ADAUSDT,2.538180,2.550655,2.504605,2.550314,554,
8/26/2021,6:00 PM,^ADAUSDT,2.598337,2.609890,2.535191,2.538180,539,
8/26/2021,5:00 PM,^ADAUSDT,2.572242,2.626258,2.569480,2.598337,532,
8/26/2021,4:00 PM,^ADAUSDT,2.533836,2.572666,2.533836,2.572236,474,
8/26/2021,3:00 PM,^ADAUSDT,2.509962,2.533836,2.509292,2.533836,531,
8/26/2021,2:00 PM,^ADAUSDT,2.531106,2.532129,2.476102,2.509962,565,
8/26/2021,1:00 PM,^ADAUSDT,2.534772,2.543233,2.507772,2.531106,546,
8/26/2021,12:00 PM,^ADAUSDT,2.530492,2.552803,2.528800,2.534772,533,
8/26/2021,11:00 AM,^ADAUSDT,2.555591,2.569735,2.508737,2.530473,561,
8/26/2021,10:00 AM,^ADAUSDT,2.583984,2.591843,2.554985,2.555591,549,
8/26/2021,9:00 AM,^ADAUSDT,2.600149,2.637562,2.585346,2.585549,655,
8/26/2021,8:00 AM,^ADAUSDT,2.563275,2.605849,2.563275,2.600149,604,
8/26/2021,7:00 AM,^ADAUSDT,2.570508,2.588833,2.537720,2.563275,600,
8/26/2021,6:00 AM,^ADAUSDT,2.575862,2.592964,2.569785,2.570508,578,
8/26/2021,5:00 AM,^ADAUSDT,2.556661,2.585816,2.556175,2.575862,591,
8/26/2021,4:00 AM,^ADAUSDT,2.599922,2.602228,2.554784,2.556661,581,
8/26/2021,3:00 AM,^ADAUSDT,2.575311,2.605507,2.572918,2.599922,599,
8/26/2021,2:00 AM,^ADAUSDT,2.595652,2.596524,2.534252,2.575282,594,
8/26/2021,1:00 AM,^ADAUSDT,2.616977,2.638262,2.592655,2.593944,585,
8/26/2021,12:00 AM,^ADAUSDT,2.639480,2.651738,2.600069,2.616977,616,
8/25/2021,11:00 PM,^ADAUSDT,2.638519,2.645946,2.613043,2.639480,569,
8/25/2021,10:00 PM,^ADAUSDT,2.694069,2.695071,2.623788,2.638519,555,
8/25/2021,9:00 PM,^ADAUSDT,2.729893,2.736657,2.692419,2.694069,529,
8/25/2021,8:00 PM,^ADAUSDT,2.770652,2.777494,2.729892,2.729893,529,
8/25/2021,7:00 PM,^ADAUSDT,2.736339,2.773925,2.718869,2.770652,560,
8/25/2021,6:00 PM,^ADAUSDT,2.716422,2.743042,2.715954,2.736339,553,
8/25/2021,5:00 PM,^ADAUSDT,2.707895,2.745313,2.707895,2.716422,556,
8/25/2021,4:00 PM,^ADAUSDT,2.725310,2.734373,2.703671,2.707895,492,
8/25/2021,3:00 PM,^ADAUSDT,2.743440,2.755532,2.719042,2.725310,566,
8/25/2021,2:00 PM,^ADAUSDT,2.761400,2.780900,2.730924,2.743912,563,
8/25/2021,1:00 PM,^ADAUSDT,2.758036,2.764972,2.749493,2.761400,527,
8/25/2021,12:00 PM,^ADAUSDT,2.763894,2.766946,2.729528,2.758036,541,
8/25/2021,11:00 AM,^ADAUSDT,2.767233,2.793822,2.757015,2.762593,538,
8/25/2021,10:00 AM,^ADAUSDT,2.741766,2.771946,2.711045,2.767241,552,
8/25/2021,9:00 AM,^ADAUSDT,2.655955,2.743185,2.640443,2.741975,551,
8/25/2021,8:00 AM,^ADAUSDT,2.717809,2.724304,2.655955,2.655955,547,
8/25/2021,7:00 AM,^ADAUSDT,2.662565,2.720140,2.651131,2.717809,540,
8/25/2021,6:00 AM,^ADAUSDT,2.658588,2.663655,2.643385,2.662565,545,
8/25/2021,5:00 AM,^ADAUSDT,2.636864,2.669024,2.622876,2.658588,568,
8/25/2021,4:00 AM,^ADAUSDT,2.618276,2.665827,2.617910,2.636864,581,
8/25/2021,3:00 AM,^ADAUSDT,2.750619,2.750662,2.613432,2.618276,546,
8/25/2021,2:00 AM,^ADAUSDT,2.760869,2.776692,2.739025,2.750491,552,
8/25/2021,1:00 AM,^ADAUSDT,2.781911,2.784455,2.760151,2.760869,551,
8/25/2021,12:00 AM,^ADAUSDT,2.720965,2.785715,2.720965,2.781911,563,
8/24/2021,11:00 PM,^ADAUSDT,2.729408,2.750936,2.720808,2.720965,577,
8/24/2021,10:00 PM,^ADAUSDT,2.787095,2.787886,2.728762,2.729408,573,
