Date,Time,Open,High,Low,Close,Volume,Name,Symbol
16-02-2017,15:00:00,135.112,135.35,135.112,135.34,30,,
17-02-2017,09:00:00,135.099,135.78,135.099,135.55,60,,
17-02-2017,10:00:00,135.55,135.562,135.131,135.26,60,,
17-02-2017,11:00:00,135.26,135.49,135.26,135.4,60,,
17-02-2017,12:00:00,135.408,135.48,135.28,135.47,60,,
17-02-2017,13:00:00,135.47,135.55,135.44,135.55,60,,
17-02-2017,14:00:00,135.55,135.603,135.37,135.38,60,,
17-02-2017,15:00:00,135.38,135.71,135.38,135.71,30,,
21-02-2017,09:00:00,136.239,136.6,135.97,136.261,60,,
21-02-2017,10:00:00,136.26,136.484,136.16,136.192,60,,
21-02-2017,11:00:00,136.19,136.36,136.073,136.248,60,,
21-02-2017,12:00:00,136.25,136.482,136.201,136.46,60,,
21-02-2017,13:00:00,136.463,136.55,136.327,136.501,60,,
21-02-2017,14:00:00,136.507,136.7,136.46,136.682,60,,
21-02-2017,15:00:00,136.681,136.74,136.592,136.668,30,,
22-02-2017,09:00:00,136.447,136.583,136.107,136.46,60,,
22-02-2017,10:00:00,136.46,136.561,136.361,136.54,60,,
22-02-2017,11:00:00,136.54,136.66,136.44,136.62,60,,
22-02-2017,12:00:00,136.62,136.87,136.56,136.87,60,,
22-02-2017,13:00:00,136.87,137.11,136.72,136.853,59,,
22-02-2017,14:00:00,136.851,136.893,136.56,136.84,60,,
22-02-2017,15:00:00,136.84,137.09,136.83,137.09,30,,
23-02-2017,09:00:00,137.346,137.471,136.55,136.72,60,,
23-02-2017,10:00:00,136.732,136.883,136.3,136.443,60,,
23-02-2017,11:00:00,136.447,136.761,136.444,136.662,60,,
23-02-2017,12:00:00,136.67,136.74,136.554,136.554,60,,
23-02-2017,13:00:00,136.551,136.844,136.551,136.75,60,,
23-02-2017,14:00:00,136.75,136.92,136.703,136.703,60,,
23-02-2017,15:00:00,136.702,136.77,136.373,136.527,30,,
24-02-2017,09:00:00,135.887,136.09,135.271,135.461,60,,
24-02-2017,10:00:00,135.468,135.974,135.41,135.962,60,,
24-02-2017,11:00:00,135.963,135.984,135.78,135.973,60,,
24-02-2017,12:00:00,135.972,136.24,135.97,136.08,60,,
24-02-2017,13:00:00,136.089,136.184,136.01,136.04,60,,
24-02-2017,14:00:00,136.04,136.12,135.915,136.094,60,,
24-02-2017,15:00:00,136.093,136.64,136.075,136.63,30,,
27-02-2017,09:00:00,137.015,137.428,136.281,137.351,60,,
27-02-2017,10:00:00,137.352,137.374,136.92,136.982,60,,
27-02-2017,11:00:00,136.983,137.081,136.77,137.07,60,,
27-02-2017,12:00:00,137.07,137.18,136.91,137.154,60,,
27-02-2017,13:00:00,137.152,137.234,136.93,137.03,60,,
