Date,Timse,Open,High,Low,Close,Volume
06-03-2019,10:00:00,339.15,339.47,334.787,335.177,60
06-03-2019,11:00:00,335.177,339.741,334.977,338.578,60
06-03-2019,12:00:00,338.578,341.282,336.527,339.648,60
06-03-2019,13:00:00,339.647,340.487,334.997,335.327,60
06-03-2019,14:00:00,335.338,337.478,332.617,336.448,30
06-04-2019,08:00:00,343.488,348.569,343.087,347.498,60
06-04-2019,09:00:00,347.498,351.518,347.328,350.988,60
06-04-2019,10:00:00,350.969,352.447,349.992,350.678,60
06-04-2019,11:00:00,350.687,352.928,350.338,350.578,60
06-04-2019,12:00:00,350.578,351.878,350.118,350.828,60
06-04-2019,13:00:00,350.848,351.648,350.307,351.627,60
06-04-2019,14:00:00,351.638,353.518,351.208,353.398,30
06-05-2019,08:00:00,352.987,354.428,349.788,350.017,60
06-05-2019,09:00:00,350.017,353.797,348.698,353.777,60
06-05-2019,10:00:00,353.777,356.547,353.688,355.368,60
06-05-2019,11:00:00,355.368,356.757,354.087,355.867,60
06-05-2019,12:00:00,355.948,357.768,355.318,355.868,60
06-05-2019,13:00:00,355.868,356.288,354.718,355.158,60
06-05-2019,14:00:00,355.168,356.097,354.068,355.678,30
06-06-2019,08:00:00,354.677,355.778,352.167,352.537,60
06-06-2019,09:00:00,352.745,356.638,352.078,356.408,60
06-06-2019,10:00:00,356.418,356.488,354.448,354.778,60
06-06-2019,11:00:00,354.778,355.408,353.957,354.667,60
06-06-2019,12:00:00,354.668,354.898,353.797,354.168,60
06-06-2019,13:00:00,354.167,356.777,354.027,356.688,60
06-06-2019,14:00:00,356.688,358.128,356.498,357.236,30
06-07-2019,08:00:00,356.487,363.538,355.638,363.448,60
06-07-2019,09:00:00,363.447,365.107,363.288,363.408,60
06-07-2019,10:00:00,363.408,363.957,362.587,362.997,60
06-07-2019,11:00:00,363.007,363.778,361.837,362.108,60
06-07-2019,12:00:00,362.107,363.098,361.988,362.647,60
06-07-2019,13:00:00,362.648,362.747,360.537,360.938,60
06-07-2019,14:00:00,361.02,361.687,360.608,360.688,30
06-10-2019,08:00:00,363.717,367.021,356.628,357.948,60
06-10-2019,09:00:00,357.938,358.987,356.658,358.538,60
06-10-2019,10:00:00,358.538,363.258,358.537,360.928,60
06-10-2019,11:00:00,360.928,360.938,357.537,357.728,60
06-10-2019,12:00:00,357.727,358.088,351.567,352.857,60
06-10-2019,13:00:00,352.858,353.108,351.038,351.188,60
06-10-2019,14:00:00,351.187,352.707,349.268,351.848,30
06-11-2019,08:00:00,354.987,357.458,351.508,356.678,60
06-11-2019,09:00:00,356.688,356.838,351.587,351.688,60
06-11-2019,10:00:00,351.688,352.298,348.487,349.087,60
06-11-2019,11:00:00,349.087,351.708,348.627,350.628,60
06-11-2019,12:00:00,350.628,352.618,350.197,351.938,60
06-11-2019,13:00:00,351.947,352.268,350.757,351.767,60
06-11-2019,14:00:00,351.738,352.657,350.868,351.168,30
06-12-2019,08:00:00,351.488,353.348,344.568,344.788,60
06-12-2019,09:00:00,344.787,345.578,343.238,343.438,60
06-12-2019,10:00:00,343.437,344.868,343.318,344.498,60
06-12-2019,11:00:00,344.498,346.168,344.387,345.758,60
06-12-2019,12:00:00,345.757,346.318,343.907,344.628,60
06-12-2019,13:00:00,344.618,346.308,344.477,345.318,60
06-12-2019,14:00:00,345.317,345.857,344.898,345.488,30
13-06-2019,08:00:00,346.768,348.428,341.387,342.448,60
13-06-2019,09:00:00,342.447,342.898,339.828,341.508,60
13-06-2019,10:00:00,341.508,342.388,340.007,341.608,60
13-06-2019,11:00:00,341.608,342.147,339.937,340.378,60
13-06-2019,12:00:00,340.407,341.298,339.218,339.787,60
13-06-2019,13:00:00,339.788,342.587,339.347,341.738,60
13-06-2019,14:00:00,341.748,343.577,341.597,343.457,30
14-06-2019,08:00:00,341.957,343.238,338.307,338.508,60
14-06-2019,09:00:00,338.508,338.967,336.138,337.348,60
14-06-2019,10:00:00,337.348,338.977,336.148,338.388,60
14-06-2019,11:00:00,338.387,339.808,338.337,339.528,60
14-06-2019,12:00:00,339.578,339.997,338.887,339.038,60
14-06-2019,13:00:00,339.058,340.098,338.997,339.768,60
14-06-2019,14:00:00,339.807,339.997,339.238,339.708,30
17-06-2019,08:00:00,342.357,351.546,342.047,350.598,60
17-06-2019,09:00:00,350.598,351.197,348.537,349.038,60
17-06-2019,10:00:00,349.188,349.418,346.988,349.128,60
17-06-2019,11:00:00,349.127,350.958,348.728,350.318,60
17-06-2019,12:00:00,350.406,351.008,350.018,350.018,60
17-06-2019,13:00:00,350.028,351.718,349.618,351.398,60
17-06-2019,14:00:00,351.388,351.448,350.008,350.698,30
18-06-2019,08:00:00,355.038,360.837,353.737,360.158,60
18-06-2019,09:00:00,360.158,361.408,358.877,359.777,60
18-06-2019,10:00:00,359.768,359.948,356.207,356.558,60
18-06-2019,11:00:00,356.608,357.568,355.018,355.898,60
18-06-2019,12:00:00,355.898,358.458,355.837,357.898,60
18-06-2019,13:00:00,357.927,358.518,357.307,358.258,60
18-06-2019,14:00:00,358.257,359.198,356.897,357.108,30
19-06-2019,08:00:00,361.438,363.978,356.088,359.157,60
19-06-2019,09:00:00,359.168,362.218,359.048,361.768,60
19-06-2019,10:00:00,361.808,362.698,360.798,361.448,60
19-06-2019,11:00:00,361.457,361.947,360.507,361.728,60
19-06-2019,12:00:00,361.737,364.657,359.037,362.238,60
19-06-2019,13:00:00,362.247,364.428,360.388,364.027,60
19-06-2019,14:00:00,364.027,364.238,362.488,363.447,30
20-06-2019,08:00:00,365.838,370.058,365.838,368.217,60
20-06-2019,09:00:00,368.217,368.287,364.138,364.478,60
20-06-2019,10:00:00,364.478,365.597,361.188,363.296,60
20-06-2019,11:00:00,363.228,365.498,362.687,365.178,60
20-06-2019,12:00:00,365.227,366.508,365.227,365.847,60
20-06-2019,13:00:00,365.848,366.348,364.748,365.108,60
20-06-2019,14:00:00,365.118,365.678,364.527,364.987,30
21-06-2019,08:00:00,364.047,369.758,363.397,368.278,60
21-06-2019,09:00:00,368.278,371.388,368.118,369.388,60
21-06-2019,10:00:00,369.388,370.128,367.348,367.777,60
21-06-2019,11:00:00,367.837,370.637,367.497,369.578,60
21-06-2019,12:00:00,369.578,369.848,368.938,369.297,60
21-06-2019,13:00:00,369.297,370.688,369.167,369.557,60
21-06-2019,14:00:00,369.568,369.688,368.287,369.02,30
24-06-2019,08:00:00,370.388,374.96,369.987,374.808,60
24-06-2019,09:00:00,374.818,374.947,373.198,374.198,60
24-06-2019,10:00:00,374.198,374.907,373.498,373.887,60
24-06-2019,11:00:00,373.898,374.048,372.388,372.797,60
24-06-2019,12:00:00,372.798,372.798,370.947,371.047,60
24-06-2019,13:00:00,371.047,371.918,370.547,370.599,60
24-06-2019,14:00:00,370.665,371.357,370.487,370.957,30
25-06-2019,08:00:00,370.488,370.598,364.888,366.418,60
25-06-2019,09:00:00,366.468,366.498,364.329,365.143,60
25-06-2019,10:00:00,365.137,366.418,365.067,365.557,60
25-06-2019,11:00:00,365.568,365.65,362.117,363.088,60
25-06-2019,12:00:00,363.088,363.958,360.788,361.418,60
25-06-2019,13:00:00,361.418,361.428,358.188,360.698,60
25-06-2019,14:00:00,360.748,361.068,358.797,360.208,30
26-06-2019,08:00:00,361.716,366.677,361.47,364.818,60
26-06-2019,09:00:00,364.818,366.158,363.498,364.267,60
26-06-2019,10:00:00,364.217,364.46,362.647,363.857,60
26-06-2019,11:00:00,363.948,364.748,363.807,363.998,60
26-06-2019,12:00:00,363.998,364.221,362.857,363.542,60
26-06-2019,13:00:00,363.627,363.632,361.768,362.328,60
26-06-2019,14:00:00,362.328,363.373,361.988,362.068,30
27-06-2019,08:00:00,363.188,368.548,363.187,368.037,60
27-06-2019,09:00:00,367.978,368.338,365.548,366.28,60
27-06-2019,10:00:00,366.279,368.488,365.248,368.238,60
27-06-2019,11:00:00,368.267,370.678,368.267,370.238,60
27-06-2019,12:00:00,370.237,370.763,369.348,369.828,60
27-06-2019,13:00:00,369.843,370.663,369.328,370.018,60
27-06-2019,14:00:00,370.018,370.528,369.728,370.008,30
28-06-2019,08:00:00,370.237,371.478,366.588,367.797,60
28-06-2019,09:00:00,367.907,369.308,366.747,369.09,60
28-06-2019,10:00:00,369.038,369.748,367.548,368.288,60
28-06-2019,11:00:00,368.297,368.307,366.567,366.747,60
28-06-2019,12:00:00,366.768,366.948,365.818,366.688,60
28-06-2019,13:00:00,366.688,367.048,365.897,365.898,60
28-06-2019,14:00:00,365.897,367.328,364.818,367.328,30
07-01-2019,08:00:00,373.088,376.588,371.987,374.087,60
07-01-2019,09:00:00,374.092,374.568,372.687,373.738,60
07-01-2019,10:00:00,373.748,375.618,373.747,374.147,60
07-01-2019,11:00:00,374.128,374.498,372.298,373.438,60
07-01-2019,12:00:00,373.397,374.698,372.937,373.228,60
07-01-2019,13:00:00,373.228,374.827,372.988,374.708,60
07-01-2019,14:00:00,374.728,375.488,374.397,374.677,30
07-02-2019,08:00:00,374.738,375.931,370.297,371.928,60
07-02-2019,09:00:00,372.008,373.408,370.747,373.358,60
07-02-2019,10:00:00,373.357,374.477,371.658,373.618,60
07-02-2019,11:00:00,373.637,373.951,372.897,373.931,60
07-02-2019,12:00:00,373.931,374.072,372.817,373.507,60
07-02-2019,13:00:00,373.508,374.883,373.138,374.527,60
07-02-2019,14:00:00,374.558,375.558,374.408,375.558,30
07-03-2019,08:00:00,376.602,381.818,375.738,380.898,60
07-03-2019,09:00:00,380.898,381.258,379.107,379.758,60
07-03-2019,10:00:00,379.758,380.978,379.567,380.258,60
07-03-2019,11:00:00,380.258,381.988,379.797,381.717,55
07-03-2019,12:00:00,381.718,381.757,381.087,381.487,27
07-03-2019,13:00:00,381.488,381.868,381.487,381.487,8
07-05-2019,08:00:00,378.248,379.788,375.547,376.427,60
07-05-2019,09:00:00,376.427,378.698,375.718,378.607,60
07-05-2019,10:00:00,378.607,379.478,378.027,379.331,60
07-05-2019,11:00:00,379.357,381.157,379.328,381.027,60
07-05-2019,12:00:00,381.068,381.208,380.117,380.788,60
07-05-2019,13:00:00,380.738,381.307,380.277,380.828,60
07-05-2019,14:00:00,380.828,380.868,379.647,380.498,30
07-08-2019,08:00:00,378.138,378.208,375.358,377.337,60
07-08-2019,09:00:00,377.368,377.958,376.047,376.507,60
07-08-2019,10:00:00,376.508,377.058,376.188,376.498,60
07-08-2019,11:00:00,376.498,377.268,376.437,377.108,60
07-08-2019,12:00:00,377.107,377.447,376.457,376.932,60
07-08-2019,13:00:00,376.932,377.252,375.937,376.052,60
07-08-2019,14:00:00,376.107,376.388,375.748,376.108,30
07-09-2019,08:00:00,379.098,384.687,378.588,384.258,60
07-09-2019,09:00:00,384.258,384.568,382.148,382.508,60
07-09-2019,10:00:00,382.508,384.087,381.867,382.807,60
07-09-2019,11:00:00,382.808,383.917,377.488,378.187,60
07-09-2019,12:00:00,378.188,381.875,378.187,380.828,60
07-09-2019,13:00:00,380.828,380.989,378.687,378.798,60
07-09-2019,14:00:00,378.884,380.667,378.884,379.798,30
07-10-2019,08:00:00,382.338,384.248,377.598,378.157,60
07-10-2019,09:00:00,378.178,380.76,377.367,378.189,60
07-10-2019,10:00:00,378.188,379.737,378.188,379.089,60
07-10-2019,11:00:00,379.089,379.468,378.497,379.278,60
07-10-2019,12:00:00,379.268,381.377,379.167,379.597,60
07-10-2019,13:00:00,379.598,381.008,379.467,380.773,60
07-10-2019,14:00:00,380.768,381.542,380.387,380.958,30
07-11-2019,08:00:00,381.247,384.488,379.988,382.588,60
07-11-2019,09:00:00,382.687,382.738,380.758,381.957,60
07-11-2019,10:00:00,381.957,383.711,381.558,381.928,60
07-11-2019,11:00:00,381.927,382.398,380.747,380.837,60
07-11-2019,12:00:00,380.808,381.108,378.807,379.138,60
07-11-2019,13:00:00,379.138,380.578,379.007,379.518,60
07-11-2019,14:00:00,379.518,380.788,379.388,379.427,30
07-12-2019,08:00:00,378.217,379.568,372.738,373.929,60
07-12-2019,09:00:00,374.004,375.488,373.247,375.327,60
07-12-2019,10:00:00,375.358,375.821,373.287,373.537,60
07-12-2019,11:00:00,373.537,374.318,373.487,373.953,60
07-12-2019,12:00:00,374.049,374.098,373.088,373.888,60
07-12-2019,13:00:00,373.828,374.158,372.988,373.228,60
07-12-2019,14:00:00,373.257,373.568,372.987,373.052,30
15-07-2019,08:00:00,372.797,373.518,364.678,366.868,60
15-07-2019,09:00:00,366.867,367.937,365.518,365.658,60
15-07-2019,10:00:00,365.657,366.068,364.358,364.368,60
15-07-2019,11:00:00,364.427,364.488,362.258,364.038,60
15-07-2019,12:00:00,364.037,367.107,363.577,365.958,60
15-07-2019,13:00:00,365.959,366.268,364.537,365.008,60
15-07-2019,14:00:00,365.017,367.247,364.988,366.487,30
16-07-2019,08:00:00,370.007,371.238,365.707,367.917,60
16-07-2019,09:00:00,367.917,370.438,367.437,369.597,60
16-07-2019,10:00:00,369.598,370.367,366.878,368.458,60
16-07-2019,11:00:00,368.478,368.527,366.648,366.718,60
16-07-2019,12:00:00,366.718,367.068,365.037,365.098,60
16-07-2019,13:00:00,365.098,366.468,364.888,365.977,60
16-07-2019,14:00:00,366.007,366.988,365.507,365.818,30
17-07-2019,08:00:00,365.987,366.368,362.497,363.947,60
17-07-2019,09:00:00,363.818,364.417,361.697,363.137,60
17-07-2019,10:00:00,363.138,365.598,362.987,365.207,60
17-07-2019,11:00:00,365.207,366.197,364.437,364.527,60
17-07-2019,12:00:00,364.527,364.567,363.247,363.647,60
17-07-2019,13:00:00,363.658,364.198,361.987,362.237,60
17-07-2019,14:00:00,362.248,363.518,361.917,362.598,32
18-07-2019,08:00:00,323.597,329.738,320.487,324.007,67
18-07-2019,09:00:00,324.008,325.307,320.987,321.288,61
18-07-2019,10:00:00,321.267,323.208,320.278,322.888,60
18-07-2019,11:00:00,322.887,323.457,321.627,322.568,60
18-07-2019,12:00:00,322.568,325.867,322.017,324.789,60
18-07-2019,13:00:00,324.788,325.458,322.488,322.682,60
18-07-2019,14:00:00,322.737,325.032,321.797,325.028,30
19-07-2019,08:00:00,323.537,325.688,321.748,322.258,60
19-07-2019,09:00:00,322.32,323.209,320.488,322.808,60
19-07-2019,10:00:00,322.807,323.097,320.987,321.438,60
19-07-2019,11:00:00,321.487,321.821,318.998,319.388,60
19-07-2019,12:00:00,319.387,320.178,318.237,318.308,60
19-07-2019,13:00:00,318.357,318.638,316.028,316.567,60
19-07-2019,14:00:00,316.568,316.587,314.217,314.927,30
22-07-2019,08:00:00,311.927,314.378,305.988,305.998,61
22-07-2019,09:00:00,305.997,310.058,305.818,310.008,60
22-07-2019,10:00:00,310.008,311.937,309.097,310.058,60
22-07-2019,11:00:00,310.057,310.848,309.607,309.928,60
22-07-2019,12:00:00,309.948,311.737,309.817,310.198,60
22-07-2019,13:00:00,310.198,310.227,308.317,309.267,60
22-07-2019,14:00:00,309.267,311.067,308.397,309.808,31
23-07-2019,08:00:00,311.087,313.457,308.547,308.928,60
23-07-2019,09:00:00,308.928,309.628,307.547,309.557,60
23-07-2019,10:00:00,309.557,309.788,306.807,307.427,60
23-07-2019,11:00:00,307.427,307.587,306.387,306.457,60
23-07-2019,12:00:00,306.457,307.848,306.087,307.517,60
23-07-2019,13:00:00,307.517,308.538,306.557,306.757,60
23-07-2019,14:00:00,306.757,307.358,305.987,307.358,30
24-07-2019,08:00:00,310.528,311.897,307.207,307.728,60
24-07-2019,09:00:00,307.728,313.738,307.728,312.837,60
24-07-2019,10:00:00,312.808,315.158,312.037,315.077,60
24-07-2019,11:00:00,315.078,318.957,315.007,318.368,60
24-07-2019,12:00:00,318.388,318.957,316.758,318.538,60
24-07-2019,13:00:00,318.538,319.958,318.217,319.577,60
24-07-2019,14:00:00,319.577,319.938,317.848,317.848,30
25-07-2019,08:00:00,318.587,321.467,316.307,320.708,60
25-07-2019,09:00:00,320.708,324.447,320.708,323.348,60
25-07-2019,10:00:00,323.278,324.888,322.927,324.197,60
25-07-2019,11:00:00,324.197,324.488,323.007,323.598,60
25-07-2019,12:00:00,323.597,326.738,323.597,326.497,60
25-07-2019,13:00:00,326.497,327.628,326.257,326.988,60
25-07-2019,14:00:00,326.987,327.228,325.988,326.537,30
26-07-2019,08:00:00,328.538,332.598,327.487,331.278,60
26-07-2019,09:00:00,331.257,333.118,328.087,332.758,60
26-07-2019,10:00:00,332.758,334.337,331.347,332.828,60
26-07-2019,11:00:00,332.848,333.457,331.887,332.817,60
26-07-2019,12:00:00,332.817,334.198,332.778,333.737,60
26-07-2019,13:00:00,333.737,335.447,333.737,335.098,60
26-07-2019,14:00:00,335.097,335.967,335.067,335.787,30
29-07-2019,08:00:00,335.387,335.977,328.767,330.137,60
29-07-2019,09:00:00,330.138,332.758,329.907,332.407,60
29-07-2019,10:00:00,332.408,332.458,330.637,330.638,60
29-07-2019,11:00:00,330.658,332.248,330.577,331.858,60
29-07-2019,12:00:00,331.787,332.068,330.297,331.007,60
29-07-2019,13:00:00,331.008,332.418,330.697,331.718,60
29-07-2019,14:00:00,331.717,333.138,331.347,332.617,30
30-07-2019,08:00:00,329.187,329.388,325.687,327.297,60
30-07-2019,09:00:00,327.297,327.658,324.997,325.867,60
30-07-2019,10:00:00,325.867,326.958,324.487,325.078,60
30-07-2019,11:00:00,325.078,325.118,323.197,324.128,60
30-07-2019,12:00:00,324.108,326.858,324.107,324.638,60
30-07-2019,13:00:00,324.627,325.288,323.267,324.897,60
30-07-2019,14:00:00,324.897,326.137,324.528,325.968,30
31-07-2019,08:00:00,324.227,331.698,324.227,330.188,60
31-07-2019,09:00:00,330.187,330.527,328.587,329.798,60
31-07-2019,10:00:00,329.797,330.497,328.917,329.797,60
31-07-2019,11:00:00,329.798,330.038,327.437,327.588,60
31-07-2019,12:00:00,327.597,328.368,325.127,326.438,60
31-07-2019,13:00:00,326.448,327.328,318.507,325.127,60
31-07-2019,14:00:00,325.127,325.127,322.417,322.898,30
08-01-2019,08:00:00,323.087,325.987,321.997,325.208,60
08-01-2019,09:00:00,325.337,328.478,324.887,327.238,60
08-01-2019,10:00:00,327.247,327.247,325.087,325.478,60
08-01-2019,11:00:00,325.478,326.018,322.488,322.907,60
08-01-2019,12:00:00,322.838,323.937,319.147,320.117,60
08-01-2019,13:00:00,320.117,321.367,318.667,319.438,60
08-01-2019,14:00:00,319.437,321.468,319.287,319.487,30
08-02-2019,08:00:00,317.297,317.938,313.677,313.888,60
08-02-2019,09:00:00,313.888,314.778,311.738,313.547,60
08-02-2019,10:00:00,313.547,317.308,311.887,316.437,60
08-02-2019,11:00:00,316.438,316.568,313.688,314.378,60
08-02-2019,12:00:00,314.378,317.038,313.998,316.507,60
08-02-2019,13:00:00,316.527,318.077,315.587,317.717,60
08-02-2019,14:00:00,317.717,319.307,317.107,318.848,30
08-05-2019,08:00:00,310.638,313.218,306.717,307.578,60
08-05-2019,09:00:00,307.577,308.178,305.037,305.468,60
08-05-2019,10:00:00,305.468,306.658,304.677,305.687,60
08-05-2019,11:00:00,305.687,307.918,304.987,307.147,60
08-05-2019,12:00:00,307.147,308.178,304.887,305.238,60
08-05-2019,13:00:00,305.237,307.418,304.868,306.277,60
08-05-2019,14:00:00,306.277,308.308,305.887,307.487,33
08-06-2019,08:00:00,310.538,311.728,305.297,305.897,60
08-06-2019,09:00:00,305.897,308.387,305.557,306.437,60
08-06-2019,10:00:00,306.438,307.527,305.287,306.158,60
08-06-2019,11:00:00,306.157,308.598,305.697,308.437,60
08-06-2019,12:00:00,308.437,310.747,308.437,310.587,60
08-06-2019,13:00:00,310.597,311.118,309.837,310.237,60
08-06-2019,14:00:00,310.238,311.277,310.047,310.138,30
08-07-2019,08:00:00,302.538,302.538,296.867,301.308,60
08-07-2019,09:00:00,301.307,302.158,298.507,299.307,60
08-07-2019,10:00:00,299.267,300.628,297.988,298.437,60
08-07-2019,11:00:00,298.438,301.448,298.247,301.027,60
08-07-2019,12:00:00,301.027,304.527,301.027,303.387,60
08-07-2019,13:00:00,303.387,303.698,302.097,303.538,60
08-07-2019,14:00:00,303.498,304.938,302.767,304.167,30
08-08-2019,08:00:00,310.988,311.118,306.587,309.077,60
08-08-2019,09:00:00,309.077,310.918,308.647,310.808,60
08-08-2019,10:00:00,310.807,312.838,309.818,312.757,60
08-08-2019,11:00:00,312.747,314.417,312.687,313.758,60
08-08-2019,12:00:00,313.798,315.648,313.687,315.387,60
08-08-2019,13:00:00,315.397,316.307,314.717,315.157,60
08-08-2019,14:00:00,315.157,316.128,315.008,315.988,30
08-09-2019,08:00:00,313.487,316.527,308.787,309.087,60
08-09-2019,09:00:00,309.088,309.977,306.457,306.458,60
08-09-2019,10:00:00,306.477,307.778,305.648,306.868,60
08-09-2019,11:00:00,306.868,309.627,306.497,309.397,60
08-09-2019,12:00:00,309.388,310.818,308.447,309.377,60
08-09-2019,13:00:00,309.377,311.068,308.937,309.988,60
08-09-2019,14:00:00,309.988,310.208,308.558,308.897,31
08-12-2019,08:00:00,305.318,310.838,303.207,309.607,60
08-12-2019,09:00:00,309.607,311.688,309.327,310.837,60
08-12-2019,10:00:00,310.837,312.408,310.637,311.937,60
08-12-2019,11:00:00,311.948,312.757,311.588,312.168,60
08-12-2019,12:00:00,312.168,312.367,310.987,311.038,60
08-12-2019,13:00:00,311.037,311.667,309.437,311.247,60
08-12-2019,14:00:00,311.247,312.037,310.838,310.907,30
13-08-2019,08:00:00,310.207,316.268,308.067,315.257,60
13-08-2019,09:00:00,315.257,315.707,310.298,310.887,60
13-08-2019,10:00:00,310.887,311.658,309.687,310.747,60
13-08-2019,11:00:00,310.747,310.957,309.497,310.517,60
13-08-2019,12:00:00,310.517,312.197,310.317,312.148,60
13-08-2019,13:00:00,312.148,312.838,311.257,311.777,60
13-08-2019,14:00:00,311.778,312.458,311.457,312.308,30
14-08-2019,08:00:00,307.798,308.245,302.287,303.518,60
14-08-2019,09:00:00,303.518,303.597,300.637,301.638,60
14-08-2019,10:00:00,301.638,302.437,298.737,299.538,60
14-08-2019,11:00:00,299.537,300.558,298.167,299.667,60
14-08-2019,12:00:00,299.628,300.408,298.877,298.888,60
14-08-2019,13:00:00,298.887,299.958,298.117,298.748,60
14-08-2019,14:00:00,298.747,300.118,297.987,299.087,30
15-08-2019,08:00:00,299.287,300.198,293.487,295.687,60
15-08-2019,09:00:00,295.688,296.127,288.007,292.408,60
15-08-2019,10:00:00,292.407,295.988,292.207,293.387,60
15-08-2019,11:00:00,293.387,294.357,292.407,292.848,60
15-08-2019,12:00:00,292.848,293.537,291.067,293.388,60
15-08-2019,13:00:00,293.388,295.008,291.987,293.487,60
15-08-2019,14:00:00,293.487,296.458,293.467,295.87,30
16-08-2019,08:00:00,298.038,300.677,296.237,300.488,60
16-08-2019,09:00:00,300.487,303.428,299.487,301.627,60
16-08-2019,10:00:00,301.628,302.268,300.917,301.198,60
16-08-2019,11:00:00,301.208,303.248,301.197,302.897,60
16-08-2019,12:00:00,302.897,303.207,301.828,302.128,60
16-08-2019,13:00:00,302.128,303.088,301.467,302.838,60
16-08-2019,14:00:00,302.837,303.518,302.268,302.708,30
19-08-2019,08:00:00,305.987,310.458,304.748,306.357,60
19-08-2019,09:00:00,306.357,309.347,306.287,308.428,60
19-08-2019,10:00:00,308.437,310.327,308.317,309.887,60
19-08-2019,11:00:00,309.888,311.468,309.857,311.347,60
19-08-2019,12:00:00,311.348,311.698,310.067,310.578,60
19-08-2019,13:00:00,310.578,310.578,309.197,309.988,60
19-08-2019,14:00:00,309.987,310.517,309.177,309.397,30
20-08-2019,08:00:00,304.737,304.777,298.627,298.897,60
20-08-2019,09:00:00,298.897,300.528,297.677,300.488,60
20-08-2019,10:00:00,300.487,301.238,299.818,300.467,60
20-08-2019,11:00:00,300.467,300.828,299.647,300.507,60
20-08-2019,12:00:00,300.518,300.557,298.767,299.848,60
20-08-2019,13:00:00,299.848,300.618,299.087,300.397,60
20-08-2019,14:00:00,300.397,300.548,298.688,298.807,30
21-08-2019,08:00:00,301.397,302.778,298.267,300.617,60
21-08-2019,09:00:00,300.618,301.158,299.498,300.668,60
21-08-2019,10:00:00,300.668,300.758,299.297,299.788,60
21-08-2019,11:00:00,299.788,300.098,298.997,299.238,60
21-08-2019,12:00:00,299.247,299.328,296.657,298.728,60
21-08-2019,13:00:00,298.638,298.807,296.167,297.197,60
21-08-2019,14:00:00,297.208,298.068,296.787,297.747,30
22-08-2019,08:00:00,298.438,300.198,295.317,295.587,60
22-08-2019,09:00:00,295.588,296.358,293.117,295.748,60
22-08-2019,10:00:00,295.748,297.497,295.748,296.397,60
22-08-2019,11:00:00,296.407,299.217,296.387,298.657,60
22-08-2019,12:00:00,298.687,298.757,296.997,297.038,60
22-08-2019,13:00:00,297.037,298.838,296.997,298.307,60
22-08-2019,14:00:00,298.308,298.467,296.687,296.918,30
23-08-2019,08:00:00,294.287,298.288,293.538,296.827,60
23-08-2019,09:00:00,296.827,298.957,293.637,293.787,60
23-08-2019,10:00:00,293.788,293.957,291.157,292.548,60
23-08-2019,11:00:00,292.588,293.887,290.807,291.207,60
23-08-2019,12:00:00,291.207,292.297,290.657,291.607,60
23-08-2019,13:00:00,291.658,291.888,290.257,290.828,60
23-08-2019,14:00:00,290.827,291.677,290.467,291.538,30
26-08-2019,08:00:00,294.998,296.857,292.497,293.318,60
26-08-2019,09:00:00,293.307,295.378,292.817,293.847,60
26-08-2019,10:00:00,293.847,295.037,293.037,294.578,60
26-08-2019,11:00:00,294.577,294.828,293.448,293.797,60
26-08-2019,12:00:00,293.797,294.038,293.157,293.288,60
26-08-2019,13:00:00,293.287,294.397,293.238,293.547,60
26-08-2019,14:00:00,293.547,295.107,293.298,295.107,30
27-08-2019,08:00:00,293.997,296.548,292.027,292.478,60
27-08-2019,09:00:00,292.457,293.367,289.547,290.127,60
27-08-2019,10:00:00,290.138,291.598,289.748,289.808,60
27-08-2019,11:00:00,289.808,289.917,288.387,289.778,60
27-08-2019,12:00:00,289.777,290.598,287.237,287.497,60
27-08-2019,13:00:00,287.498,290.73,287.197,289.328,60
27-08-2019,14:00:00,289.327,291.388,288.597,290.847,30
28-08-2019,08:00:00,289.047,291.557,287.697,289.558,60
28-08-2019,09:00:00,289.557,291.477,289.548,291.187,60
28-08-2019,10:00:00,291.187,292.757,290.607,290.927,60
28-08-2019,11:00:00,290.927,291.238,289.317,289.997,60
28-08-2019,12:00:00,289.997,290.688,289.667,290.437,60
28-08-2019,13:00:00,290.448,292.098,289.897,291.647,60
28-08-2019,14:00:00,291.687,292.068,290.998,291.767,30
29-08-2019,08:00:00,294.578,299.707,294.577,299.638,60
29-08-2019,09:00:00,299.637,299.907,297.648,299.037,60
29-08-2019,10:00:00,299.038,299.657,298.027,298.027,57
29-08-2019,11:00:00,298.037,299.168,298.027,298.458,60
29-08-2019,12:00:00,298.462,299.138,298.172,298.849,60
29-08-2019,13:00:00,298.848,299.007,296.85,296.907,60
29-08-2019,14:00:00,296.897,297.42,296.627,296.778,30
30-08-2019,08:00:00,298.087,298.097,292.898,293.817,60
30-08-2019,09:00:00,293.897,294.668,291.078,291.738,60
30-08-2019,10:00:00,291.778,292.328,290.998,291.627,60
30-08-2019,11:00:00,291.627,291.918,290.768,291.558,60
30-08-2019,12:00:00,291.567,293.607,291.277,293.087,60
30-08-2019,13:00:00,293.067,293.208,291.787,292.378,60
30-08-2019,14:00:00,292.397,293.948,291.937,293.698,30
09-03-2019,08:00:00,290.358,293.848,289.787,290.857,60
09-03-2019,09:00:00,290.858,291.878,289.527,291.398,60
09-03-2019,10:00:00,291.398,293.217,290.947,292.067,60
09-03-2019,11:00:00,292.068,292.188,290.438,290.698,60
09-03-2019,12:00:00,290.697,290.698,288.857,289.448,60
